id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage
269,Davidson County DSS — Benefits & Family Support,financial-assistance,Lexington / Davidson County,"Davidson County Department of Social Services office in Lexington processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Davidson County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Davidson en Lexington procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","913 Greensboro St., Lexington, NC 27292",Lexington,336-242-2500,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Davidson County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Davidson que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,davidson|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Davidson,Davidson,single
270,Davie County DSS — Benefits & Family Support,financial-assistance,Mocksville / Davie County,"Davie County Department of Social Services office in Mocksville processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Davie County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Davie en Mocksville procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","154 Government Center Drive, Mocksville, NC 27028",Mocksville,336-753-6250,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Davie County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Davie que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,davie|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Davie,Davie,single
271,Duplin County DSS — Benefits & Family Support,financial-assistance,Kenansville / Duplin County,"Duplin County Department of Social Services office in Kenansville processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Duplin County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Duplin en Kenansville procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","423 N. Main St., Kenansville, NC 28349",Kenansville,910-296-2200,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Duplin County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Duplin que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,duplin|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Duplin,Duplin,single
272,Durham County DSS — Benefits & Family Support,financial-assistance,Durham / Durham County,"Durham County Department of Social Services office in Durham processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Durham County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Durham en Durham procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","414 E. Main St., Durham, NC 27702-0810",Durham,919-560-8000,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Durham County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Durham que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,durham|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Durham,Durham,single
273,Edgecombe County DSS — Benefits & Family Support,financial-assistance,Tarboro / Edgecombe County,"Edgecombe County Department of Social Services office in Tarboro processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Edgecombe County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Edgecombe en Tarboro procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","122 E. St. James St., Tarboro, NC 27886",Tarboro,252-641-7611,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Edgecombe County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Edgecombe que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,edgecombe|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Edgecombe,Edgecombe,single
274,Forsyth County DSS — Benefits & Family Support,financial-assistance,Winston-Salem / Forsyth County,"Forsyth County Department of Social Services office in Winston-Salem processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Forsyth County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Forsyth en Winston-Salem procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","741 North Highland Ave., Winston-Salem, NC 27101",Winston-Salem,336-703-3800,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Forsyth County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Forsyth que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,forsyth|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Forsyth,Forsyth,single
275,Franklin County DSS — Benefits & Family Support,financial-assistance,Louisburg / Franklin County,"Franklin County Department of Social Services office in Louisburg processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Franklin County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Franklin en Louisburg procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","107 Industrial Drive, Louisburg, NC 27549",Louisburg,919-496-5721,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Franklin County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Franklin que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,franklin|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Franklin,Franklin,single
276,Gaston County DSS — Benefits & Family Support,financial-assistance,Gastonia / Gaston County,"Gaston County Department of Social Services office in Gastonia processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Gaston County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Gaston en Gastonia procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","330 Dr. Martin Luther King Jr. Way, Gastonia, NC 28052",Gastonia,704-862-7500,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Gaston County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Gaston que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,gaston|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Gaston,Gaston,single
277,Gates County DSS — Benefits & Family Support,financial-assistance,Gatesville / Gates County,"Gates County Department of Social Services office in Gatesville processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Gates County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Gates en Gatesville procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","122 Main St., Gatesville, NC 27938",Gatesville,252-357-0075,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Gates County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Gates que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,gates|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Gates,Gates,single
278,Graham County DSS — Benefits & Family Support,financial-assistance,Robbinsville / Graham County,"Graham County Department of Social Services office in Robbinsville processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Graham County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Graham en Robbinsville procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","191 P & J Road, Robbinsville, NC 28771",Robbinsville,828-479-7911,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Graham County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Graham que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,graham|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Graham,Graham,single
279,Granville County DSS — Benefits & Family Support,financial-assistance,Granville / Granville County,"Granville County Department of Social Services office in Granville processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Granville County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Granville en Granville procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","410 West Spring St., Oxford NC 27565",Granville,919-693-1511,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Granville County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Granville que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,granville|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Granville,Granville,single
280,Greene County DSS — Benefits & Family Support,financial-assistance,Snow Hill / Greene County,"Greene County Department of Social Services office in Snow Hill processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Greene County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Greene en Snow Hill procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","227 Kingold Blvd. Suite A, Snow Hill, NC 28580",Snow Hill,252-747-5932,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Greene County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Greene que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,greene|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Greene,Greene,single
281,Guilford County DSS — Benefits & Family Support,financial-assistance,Greensboro / Guilford County,"Guilford County Department of Social Services office in Greensboro processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Guilford County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Guilford en Greensboro procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","1203 Maple St., Greensboro, NC 27405",Greensboro,336-641-3000,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Guilford County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Guilford que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,guilford|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Guilford,Guilford,single
282,Halifax County DSS — Benefits & Family Support,financial-assistance,Halifax / Halifax County,"Halifax County Department of Social Services office in Halifax processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Halifax County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Halifax en Halifax procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","4421 Hwy 301, Halifax, NC 27839",Halifax,252-536-2511,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Halifax County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Halifax que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,halifax|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Halifax,Halifax,single
283,Harnett County DSS — Benefits & Family Support,financial-assistance,Lillington / Harnett County,"Harnett County Department of Social Services office in Lillington processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Harnett County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Harnett en Lillington procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","311 Cornelius Harnett Blvd., Lillington, NC 27546",Lillington,910-893-7500,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Harnett County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Harnett que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,harnett|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Harnett,Harnett,single
284,Haywood County DSS — Benefits & Family Support,financial-assistance,Clyde / Haywood County,"Haywood County Department of Social Services office in Clyde processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Haywood County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Haywood en Clyde procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","157 Paragon Parkway, Suite 300, Clyde, NC 28721",Clyde,828-452-6620,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Haywood County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Haywood que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,haywood|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Haywood,Haywood,single
285,Henderson County DSS — Benefits & Family Support,financial-assistance,Henderson / Henderson County,"Henderson County Department of Social Services office in Henderson processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Henderson County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Henderson en Henderson procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","500 North Beckford Drive Suite C, Henderson, NC 27536",Henderson,828-697-5500,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Henderson County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Henderson que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,henderson|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Henderson,Henderson,single
286,Hertford County DSS — Benefits & Family Support,financial-assistance,Winton / Hertford County,"Hertford County Department of Social Services office in Winton processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Hertford County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Hertford en Winton procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","704 N King St., Winton, NC 27986",Winton,252-358-7830,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Hertford County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Hertford que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,hertford|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Hertford,Hertford,single
287,Hoke County DSS — Benefits & Family Support,financial-assistance,Raeford / Hoke County,"Hoke County Department of Social Services office in Raeford processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Hoke County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Hoke en Raeford procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","314 South Magnolia St., Raeford, NC 28376",Raeford,910-875-8725,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Hoke County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Hoke que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,hoke|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Hoke,Hoke,single
288,Hyde County DSS — Benefits & Family Support,financial-assistance,Engelhard / Hyde County,"Hyde County Department of Social Services office in Engelhard processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Hyde County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Hyde en Engelhard procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","35015 US Hwy 264, Engelhard, NC  27824",Engelhard,252-926-4199,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Hyde County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Hyde que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,hyde|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Hyde,Hyde,single
289,Iredell County DSS — Benefits & Family Support,financial-assistance,Statesville / Iredell County,"Iredell County Department of Social Services office in Statesville processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Iredell County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Iredell en Statesville procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","549 Eastside Drive, Statesville, NC 28625",Statesville,704-873-5631,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Iredell County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Iredell que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,iredell|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Iredell,Iredell,single
290,Jackson County DSS — Benefits & Family Support,financial-assistance,Sylva / Jackson County,"Jackson County Department of Social Services office in Sylva processes SNAP, Medicaid, NC Health Choice, and Work First applications for North Carolina residents including returning citizens reestablishing food and health benefits after release from Jackson County Jail or NCDAC custody.","La oficina del Departamento de Servicios Sociales del condado Jackson en Sylva procesa solicitudes de SNAP, Medicaid, NC Health Choice y Work First para residentes de Carolina del Norte, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de la liberación.","15 Griffin St., Sylva, NC 28779",Sylva,828-586-5546,,https://www.ncdhhs.gov/divisions/social-services/local-dss-directory,"Jackson County residents meeting income and household-size requirements for SNAP, Medicaid, and Work First; criminal record generally not a barrier.","Residentes del condado Jackson que cumplan requisitos de ingresos para SNAP, Medicaid y Work First; los antecedentes penales generalmente no son barrera.",Apply online at epass.nc.gov or visit the county DSS office; call 1-866-719-0141 for NC FAST help.,Solicite en epass.nc.gov o visite la oficina DSS del condado; llame al 1-866-719-0141 para ayuda NC FAST.,Typically Monday–Friday business hours; call ahead,jackson|north-carolina|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid and NC Health Choice|Work First cash assistance|Document verification|ePASS application help,Jackson,Jackson,single
