id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
11,988 Suicide & Crisis Lifeline — Virginia,healthcare,Statewide,"Free, confidential crisis support available 24/7 for anyone in Virginia experiencing a mental health emergency, suicidal thoughts, or a substance use crisis. Trained crisis counselors provide immediate phone and text support and can connect callers to local community services board crisis teams and mobile crisis response. Available to everyone—not reentry-specific, but an essential safety net for justice-involved Virginians and their families in crisis.","Apoyo de crisis gratuito y confidencial disponible 24/7 para cualquier persona en Virginia que experimente una emergencia de salud mental, pensamientos suicidas o una crisis por uso de sustancias. Consejeros de crisis capacitados brindan apoyo inmediato por teléfono y texto y pueden conectar a los usuarios con equipos de crisis de las juntas de servicios comunitarios locales y respuesta móvil de crisis. Disponible para todos; esencial para personas con antecedentes penales y sus familias.",,,988,,https://988lifeline.org,"Open to anyone in Virginia experiencing a mental health, suicide, or substance use crisis; no eligibility restrictions.","Abierto a cualquier persona en Virginia en crisis de salud mental, suicidio o uso de sustancias; sin restricciones de elegibilidad.",Call or text 988; Spanish-language support available; for immediate physical danger call 911.,Llame o envíe un texto al 988; soporte en español disponible; para peligro físico inmediato llame al 911.,Available 24/7,statewide|hotline|crisis|mental-health|988,Crisis counseling|Suicide prevention support|Substance use crisis support|Local crisis team connections,,,statewide,
12,SAMHSA National Helpline — Virginia Treatment Referrals,substance-use-treatment,Statewide,"Free, confidential 24/7 treatment referral and information service for individuals and families facing mental health or substance use disorders. Specialists refer callers to licensed treatment providers, community services boards, and recovery supports across Virginia, with Spanish-language support available. The helpline provides referrals and information only—it is not a counseling line and does not provide direct treatment.","Servicio gratuito y confidencial de referencia e información de tratamiento, disponible 24/7, para personas y familias con trastornos de salud mental o uso de sustancias. Los especialistas refieren a proveedores de tratamiento con licencia, juntas de servicios comunitarios y apoyos de recuperación en toda Virginia, con soporte en español disponible. La línea ofrece solo referencias e información; no brinda consejería ni tratamiento directo.",,,800-662-4357,,https://www.samhsa.gov/find-help/national-helpline,Open to anyone in the United States seeking substance use or mental health treatment information and referrals.,Abierto a cualquier persona en Estados Unidos que busque información y referencias de tratamiento de uso de sustancias o salud mental.,"TTY 800-487-4889; search Virginia providers online at FindTreatment.gov and filter by MAT, outpatient, or residential care.","TTY 800-487-4889; busque proveedores de Virginia en FindTreatment.gov y filtre por TMO, atención ambulatoria o residencial.",Available 24/7,statewide|hotline|substance-use|treatment-referral|national,Treatment referrals|Substance use information|Mental health resource navigation,,,statewide,
13,"Virginia CARES, Inc.",reentry-organizations,Statewide,"Virginia CARES (Community Action Reentry System) is a statewide network of community action agencies serving returning citizens since 1981, with pre-release programs in 15 prisons and 11 regional and local jails and post-release services in 43 Virginia localities. Local sites provide case management, job readiness training, peer support groups, emergency aid for food, clothing, transportation, and ID fees, and rights restoration help. Contact the central office to be routed to your local site.","Virginia CARES (Community Action Reentry System) es una red estatal de agencias de acción comunitaria que sirve a ciudadanos que regresan desde 1981, con programas previos a la liberación en 15 prisiones y 11 cárceles regionales y locales, y servicios posteriores en 43 localidades de Virginia. Los sitios locales ofrecen manejo de casos, preparación laboral, grupos de apoyo entre pares, ayuda de emergencia para alimentos, ropa, transporte y tarifas de identificación, y restauración de derechos.",108 Henry Street NW,Roanoke,540-342-9344,,https://www.vacares.org,"People incarcerated in Virginia state or federal prisons or local and regional jails, and people recently released who reside in Virginia; family members may also seek guidance.","Personas encarceladas en prisiones estatales o federales de Virginia o en cárceles locales y regionales, y personas recién liberadas que residen en Virginia; los familiares también pueden buscar orientación.",Call 540-342-9344 to find the Virginia CARES site serving your locality; phone referrals and walk-ins accepted at local sites; Spanish-language assistance available.,Llame al 540-342-9344 para encontrar el sitio de Virginia CARES que sirve su localidad; los sitios locales aceptan referencias telefónicas y visitas sin cita; asistencia en español disponible.,Central office Monday–Friday business hours; local site hours vary,statewide|reentry|case-management|peer-support|employment|rights-restoration,Pre-release workshops|Post-release case management|Job readiness training|Emergency aid|Rights restoration assistance,Roanoke City,,statewide,accepts_criminal_record
14,Virginia DMV — ID Cards & DMV Connect,id-documentation,Statewide,"The Virginia Department of Motor Vehicles issues the state ID cards and driver's licenses needed for employment, housing, and benefits after release. Through the DMV Connect mobile program, DMV teams visit VADOC facilities so people can obtain a Virginia ID—including REAL ID—about six months before release, and DMV Connect also brings ID, vital records ordering, and license services to community sites statewide. Fees apply, with loans available for indigent individuals in custody.","El Departamento de Vehículos Motorizados de Virginia emite las tarjetas de identificación estatales y licencias de conducir necesarias para empleo, vivienda y beneficios después de la liberación. Mediante el programa móvil DMV Connect, equipos del DMV visitan las instalaciones de VADOC para que las personas obtengan una identificación de Virginia—incluida REAL ID—unos seis meses antes de la liberación, y también llevan servicios de identificación y registros vitales a sitios comunitarios. Aplican tarifas.",,,,,https://www.dmv.virginia.gov/locations/mobile-offices,Virginia residents with required identity and residency documents; people in VADOC custody are scheduled through facility staff; standard DMV fees apply.,Residentes de Virginia con los documentos requeridos de identidad y residencia; las personas en custodia de VADOC se programan a través del personal de la instalación; aplican tarifas estándar del DMV.,Find DMV Connect visit schedules and customer service centers at dmv.virginia.gov; bring a certified birth certificate or passport plus proof of Virginia residency; DMV Connect can also order Virginia vital records by mail.,Encuentre los horarios de visitas de DMV Connect y los centros de servicio en dmv.virginia.gov; traiga un certificado de nacimiento certificado o pasaporte más prueba de residencia en Virginia; DMV Connect también puede ordenar registros vitales por correo.,Customer service center and DMV Connect visit hours vary; check dmv.virginia.gov,statewide|id-documentation|DMV|drivers-license|DMV-connect|reentry,State ID card issuance|REAL ID issuance|Driver's license services|Vital records ordering|Mobile ID visits at correctional facilities,,,statewide,accepts_criminal_record
15,Virginia Veteran & Family Support (VVFS) — Department of Veterans Services,veterans,Statewide,"Virginia Veteran and Family Support is the Department of Veterans Services program that coordinates behavioral health, rehabilitative services, and community resources for veterans and their families statewide. Its Justice Involved Services program assigns Veteran Justice Specialists who connect justice-involved veterans—in veteran treatment court dockets, in jail or prison within 120 days of release, or on community supervision—to housing, employment, treatment, and VA benefits. VVFS is not a crisis line.","Virginia Veteran and Family Support es el programa del Departamento de Servicios para Veteranos que coordina salud conductual, servicios de rehabilitación y recursos comunitarios para veteranos y sus familias en todo el estado. Su programa de Servicios para Personas Involucradas con la Justicia asigna especialistas que conectan a veteranos con antecedentes penales—en tribunales de tratamiento, en cárcel o prisión dentro de 120 días de la liberación, o bajo supervisión—con vivienda, empleo, tratamiento y beneficios del VA. No es una línea de crisis.",101 North 14th Street,Richmond,1-844-838-7838,,https://www.dvs.virginia.gov/benefits-services/veteran-and-family-support,"Virginia-resident veterans of any era regardless of discharge status, Virginia National Guard and Reserve members, transitioning service members, and their families and caregivers.","Veteranos residentes de Virginia de cualquier época sin importar el tipo de baja, miembros de la Guardia Nacional y la Reserva de Virginia, militares en transición y sus familias y cuidadores.",Request services at vvn.dvs.virginia.gov or call 1-844-838-7838; for the Justice Involved Services program call 804-225-4734 or email justice.vvfs@dvs.virginia.gov; in crisis call or text 988.,Solicite servicios en vvn.dvs.virginia.gov o llame al 1-844-838-7838; para el programa de Servicios para Personas Involucradas con la Justicia llame al 804-225-4734 o escriba a justice.vvfs@dvs.virginia.gov; en crisis llame o envíe un texto al 988.,"Monday–Friday business hours; services available in person, by phone, and virtually",statewide|veterans|justice-involved-veterans|VA-benefits|peer-support|reentry,Veteran Justice Specialist connections|Care coordination|Peer recovery support|VA benefits linkages|Housing and employment referrals,Richmond City,,statewide,
16,Federation of Virginia Food Banks,food-nutrition,Statewide,"The Federation of Virginia Food Banks is the Feeding America state association coordinating Virginia's seven regional food banks and more than 1,100 partner pantries and distribution sites across the Commonwealth. The federation supports food sourcing, SNAP outreach, and hunger advocacy so that every Virginia locality has access to a regional food bank network. The federation itself is a coordinating body—food is distributed through member food banks and their local partner agencies.","La Federación de Bancos de Alimentos de Virginia es la asociación estatal de Feeding America que coordina los siete bancos de alimentos regionales de Virginia y más de 1,100 despensas y sitios de distribución asociados en todo el estado. La federación apoya el abastecimiento de alimentos, la difusión de SNAP y la defensa contra el hambre para que cada localidad tenga acceso a una red regional. La federación es un ente coordinador; los alimentos se distribuyen mediante los bancos miembros y sus agencias locales.",,,,,https://vafoodbanks.org,Open to Virginians facing food insecurity through member food banks and partner pantries; pantry-level requirements vary by site.,Abierto a virginianos con inseguridad alimentaria a través de los bancos de alimentos miembros y despensas asociadas; los requisitos varían según el sitio.,Find your regional food bank at vafoodbanks.org; dial 211 to locate the nearest pantry; apply for SNAP through CommonHelp or call 855-635-4370.,Encuentre su banco de alimentos regional en vafoodbanks.org; marque 211 para ubicar la despensa más cercana; solicite SNAP mediante CommonHelp o llame al 855-635-4370.,Member food bank and pantry hours vary,statewide|food-nutrition|food-bank|feeding-america|SNAP|referral-only,Regional food bank network|Partner pantry locator|SNAP outreach|Hunger relief coordination,,,statewide,
17,SAARA of Virginia — Peer Recovery Support,peer-support,Statewide,"SAARA of Virginia (Substance Abuse and Addiction Recovery Alliance) is the statewide recovery community organization providing peer-led recovery groups, warmline support, recovery advocacy, and training for Certified Peer Recovery Specialists. SAARA peers also serve Richmond-area behavioral health and criminal court dockets, supporting justice-involved participants one-on-one through recovery. SAARA offers peer support and education—not clinical treatment or detox services.","SAARA of Virginia (Alianza de Recuperación de Adicciones y Abuso de Sustancias) es la organización comunitaria de recuperación estatal que ofrece grupos de recuperación dirigidos por pares, apoyo por línea cálida, defensa de la recuperación y capacitación para Especialistas Certificados en Recuperación entre Pares. Los pares de SAARA también sirven en tribunales conductuales y penales del área de Richmond, apoyando a participantes con antecedentes penales. SAARA ofrece apoyo entre pares y educación, no tratamiento clínico.","530 East Main Street, Suite 701",Richmond,804-762-4445,info@saara.org,https://www.saara.org,"Open to Virginians in or seeking recovery from substance use disorders, their families, and community supporters; no criminal-record restrictions stated.","Abierto a virginianos en recuperación o que buscan recuperarse de trastornos por uso de sustancias, sus familias y aliados comunitarios; sin restricciones de antecedentes penales indicadas.","Visit saara.org for peer group schedules and CPRS training dates; SAARA affiliates operate in regions across Virginia including Richmond, Roanoke, Hampton Roads, and Northern Virginia.","Visite saara.org para horarios de grupos de pares y fechas de capacitación CPRS; SAARA tiene afiliados en regiones de toda Virginia, incluidas Richmond, Roanoke, Hampton Roads y el norte de Virginia.",Office Monday–Friday business hours; group schedules vary,statewide|peer-support|recovery|substance-use|CPRS|advocacy,Peer-led recovery groups|Recovery warmline support|Peer Recovery Specialist training|Court docket peer support|Recovery advocacy,Richmond City,,statewide,accepts_criminal_record
18,OAR of Richmond,reentry-organizations,Richmond metro,"OAR of Richmond (Opportunity. Alliance. Reentry.) is the Richmond region's lead reentry organization, providing person-centered transition services during and after incarceration in the Richmond, Henrico, Chesterfield, and Hanover jails and for people returning from state and federal custody. Case managers help with employment readiness, ID and document fees, clothing, transportation, and community referrals. Intake is available for people released within roughly the past six months.","OAR of Richmond (Opportunity. Alliance. Reentry.) es la organización líder de reinserción de la región de Richmond, y ofrece servicios de transición centrados en la persona durante y después de la encarcelación en las cárceles de Richmond, Henrico, Chesterfield y Hanover y para quienes regresan de custodia estatal y federal. Los administradores de casos ayudan con preparación laboral, tarifas de identificación y documentos, ropa, transporte y referencias comunitarias. La admisión está disponible para personas liberadas en los últimos seis meses aproximadamente.",3111 West Clay Street,Richmond,804-643-2746,info@oarric.org,https://www.oarric.org,Adults impacted by the criminal legal system returning to the Richmond region; post-release intake generally within six months of release.,Adultos afectados por el sistema legal penal que regresan a la región de Richmond; la admisión posterior a la liberación generalmente es dentro de los seis meses posteriores a la liberación.,Complete intake in person; visiting hours Monday–Thursday 8:30 a.m.–12:00 p.m. and 1:00–3:30 p.m.; closed Fridays; call 804-643-2746 before your first visit.,Complete la admisión en persona; horario de visitas de lunes a jueves de 8:30 a.m. a 12:00 p.m. y de 1:00 a 3:30 p.m.; cerrado los viernes; llame al 804-643-2746 antes de su primera visita.,"Monday–Thursday, 8:30 a.m.–12:00 p.m. and 1:00–3:30 p.m.; closed Fridays",richmond|henrico|chesterfield|reentry|case-management|employment,Post-release case management|Employment readiness|ID and document assistance|Clothing and transportation aid|Community referrals,Richmond City,Richmond City|Henrico|Chesterfield|Hanover|Petersburg,multi,accepts_criminal_record
19,REAL LIFE — Recovery & Reentry Program,housing,Richmond metro,"REAL LIFE is a Richmond nonprofit bridging incarceration, homelessness, and substance use disorder through eleven structured recovery houses, an East End community center, and intensive case management. Residents complete 20–30 hours of weekly programming using a behavior modification curriculum, then receive employment and education navigation with connections to more than 100 employer partners. The program primarily serves people in reentry from across Virginia and requires full participation.","REAL LIFE es una organización sin fines de lucro de Richmond que atiende la encarcelación, la falta de vivienda y los trastornos por uso de sustancias mediante once casas de recuperación estructuradas, un centro comunitario en el East End y manejo intensivo de casos. Los residentes completan de 20 a 30 horas semanales de programación con un currículo de modificación de conducta, y luego reciben navegación de empleo y educación con conexiones a más de 100 empleadores aliados. Sirve principalmente a personas en reinserción de toda Virginia y requiere participación completa.",,Richmond,,,https://reallifeprogram.org,"Adults 18 and older exiting incarceration, homelessness, or addiction who are drug-free at entry and willing to commit to the structured residential program; participants come from across Virginia.","Adultos de 18 años o más que salen de la encarcelación, la falta de vivienda o la adicción, libres de drogas al ingresar y dispuestos a comprometerse con el programa residencial estructurado; los participantes provienen de toda Virginia.",Apply for recovery housing through the forms at reallifeprogram.org; an initial stabilization period restricts outside appointments before the employment search phase begins.,Solicite vivienda de recuperación mediante los formularios en reallifeprogram.org; un período inicial de estabilización restringe las citas externas antes de que comience la fase de búsqueda de empleo.,Residential program 24/7; contact for community center hours,richmond|housing|recovery|reentry|SUD|case-management,Structured recovery housing|Intensive case management|Behavior modification programming|Employment navigation|Education support,Richmond City,Richmond City,single,accepts_criminal_record
20,Boaz & Ruth — Transitional Jobs & Training,employment,Richmond metro,"Boaz & Ruth rebuilds lives and the Highland Park community in Richmond through a transitional jobs and training program for formerly incarcerated men and women. Trainees practice job and life skills in the organization's social enterprises along the Highland Park commercial corridor, paired with mentoring, Jobs for Life classes, and community connection activities. Fewer than 10% of program graduates have returned to incarceration, and most gain full-time employment during or shortly after the program.","Boaz & Ruth reconstruye vidas y la comunidad de Highland Park en Richmond mediante un programa de empleos transicionales y capacitación para hombres y mujeres anteriormente encarcelados. Los participantes practican habilidades laborales y de vida en las empresas sociales de la organización en el corredor comercial de Highland Park, junto con mentoría, clases Jobs for Life y actividades de conexión comunitaria. Menos del 10% de los graduados ha vuelto a la encarcelación y la mayoría obtiene empleo de tiempo completo.",3030 Meadowbridge Road,Richmond,804-329-4900,,https://www.boazandruth.com,Formerly incarcerated and unemployed or under-employed adults seeking transitional work and training; program-specific enrollment requirements apply.,Adultos anteriormente encarcelados y desempleados o subempleados que buscan trabajo transicional y capacitación; aplican requisitos de inscripción específicos del programa.,Call 804-329-4900 for training program enrollment; social enterprise sites in Highland Park serve as hands-on training labs.,Llame al 804-329-4900 para inscribirse en el programa de capacitación; los sitios de empresas sociales en Highland Park sirven como laboratorios prácticos.,Monday–Friday business hours; enterprise hours vary,richmond|employment|transitional-jobs|reentry|fair-chance|job-training,Transitional jobs|Job and life skills training|Jobs for Life classes|Mentoring|Employment placement support,Richmond City,Richmond City,single,accepts_criminal_record
21,CARITAS — The Healing Place,substance-use-treatment,Richmond metro,"The Healing Place is a long-term, peer-driven residential recovery program offered free of charge by CARITAS to men and women with substance use disorders in the greater Richmond area, including many people arriving directly from incarceration. The program combines on-demand residential recovery, workforce development, a transitional sober living community, and an active alumni network. Admission is first-come, first-served with an in-person pre-screening at the appropriate campus.","The Healing Place es un programa residencial de recuperación a largo plazo, dirigido por pares y gratuito, ofrecido por CARITAS a hombres y mujeres con trastornos por uso de sustancias en el área metropolitana de Richmond, incluidas muchas personas que llegan directamente de la encarcelación. El programa combina recuperación residencial bajo demanda, desarrollo laboral, una comunidad de vivienda sobria transicional y una red activa de exalumnos. La admisión es por orden de llegada con una preevaluación en persona.",700 Dinwiddie Avenue,Richmond,804-230-1184,,https://caritasva.org/the-healing-place/,Adults 18 and older with substance use disorders able to physically participate; men served at the Dinwiddie Avenue campus and women at 2220 Stockton Street; no fee.,Adultos de 18 años o más con trastornos por uso de sustancias capaces de participar físicamente; los hombres son atendidos en el campus de Dinwiddie Avenue y las mujeres en 2220 Stockton Street; sin costo.,Call 804-230-1184 for the men's program or 804-418-3049 for the women's program; complete pre-screening in person at the campus; for emergency shelter call the Homeless Connection Line at 804-972-0813.,Llame al 804-230-1184 para el programa de hombres o al 804-418-3049 para el de mujeres; complete la preevaluación en persona en el campus; para refugio de emergencia llame a la Homeless Connection Line al 804-972-0813.,Residential program 24/7; intake Monday–Friday business hours,richmond|chesterfield|henrico|substance-use|recovery|housing|peer-support,Long-term residential recovery|Peer-driven programming|Workforce development|Transitional sober living|Alumni recovery support,Richmond City,Richmond City|Chesterfield|Henrico|Hanover,multi,
