id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
334,Towns County DFCS — Family Assistance,financial-assistance,Hiawassee / Towns County,"Towns County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Towns County. Towns County DFCS Family Assistance office in Hiawassee processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Towns County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Towns County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Towns. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1620 US 76,Hiawassee,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Towns County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Towns que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",towns|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Towns,Towns,single,accepts_criminal_record
335,Treutlen County DFCS — Family Assistance,financial-assistance,Soperton / Treutlen County,"Treutlen County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Treutlen County. Treutlen County DFCS Family Assistance office in Soperton processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Treutlen County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Treutlen County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Treutlen. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1831 Martin Luther King Jr. Drive,Soperton,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Treutlen County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Treutlen que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",treutlen|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Treutlen,Treutlen,single,accepts_criminal_record
336,Troup County DFCS — Family Assistance,financial-assistance,LaGrange / Troup County,"Troup County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Troup County. Troup County DFCS Family Assistance office in LaGrange processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Troup County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Troup County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Troup. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1220 Hogansville Road,LaGrange,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Troup County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Troup que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",troup|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Troup,Troup,single,accepts_criminal_record
337,Turner County DFCS — Family Assistance,financial-assistance,Ashburn / Turner County,"Turner County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Turner County. Turner County DFCS Family Assistance office in Ashburn processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Turner County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Turner County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Turner. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",336 North Street,Ashburn,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Turner County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Turner que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",turner|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Turner,Turner,single,accepts_criminal_record
338,Twiggs County DFCS — Family Assistance,financial-assistance,Jeffersonville / Twiggs County,"Twiggs County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Twiggs County. Twiggs County DFCS Family Assistance office in Jeffersonville processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Twiggs County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Twiggs County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Twiggs. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",14 Cedar Lane,Jeffersonville,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Twiggs County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Twiggs que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",twiggs|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Twiggs,Twiggs,single,accepts_criminal_record
339,Union County DFCS — Family Assistance,financial-assistance,Blairsville / Union County,"Union County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Union County. Union County DFCS Family Assistance office in Blairsville processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Union County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Union County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Union. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",163 Blue Ridge Highway,Blairsville,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Union County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Union que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",union|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Union,Union,single,accepts_criminal_record
340,Upson County DFCS — Family Assistance,financial-assistance,Thomaston / Upson County,"Upson County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Upson County. Upson County DFCS Family Assistance office in Thomaston processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Upson County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Upson County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Upson. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",711 North Bethel Street,Thomaston,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Upson County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Upson que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",upson|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Upson,Upson,single,accepts_criminal_record
341,Walker County DFCS — Family Assistance,financial-assistance,Rock Spring / Walker County,"Walker County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Walker County. Walker County DFCS Family Assistance office in Rock Spring processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Walker County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Walker County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Walker. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",10056 North Highway 27,Rock Spring,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Walker County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Walker que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",walker|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Walker,Walker,single,accepts_criminal_record
342,Walton County DFCS — Family Assistance,financial-assistance,Monroe / Walton County,"Walton County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Walton County. Walton County DFCS Family Assistance office in Monroe processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Walton County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Walton County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Walton. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",300 Georgia Avenue,Monroe,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Walton County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Walton que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",walton|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Walton,Walton,single,accepts_criminal_record
343,Ware County DFCS — Family Assistance,financial-assistance,Waycross / Ware County,"Ware County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Ware County. Ware County DFCS Family Assistance office in Waycross processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Ware County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Ware County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Ware. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1200 Plant Avenue,Waycross,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Ware County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Ware que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",ware|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Ware,Ware,single,accepts_criminal_record
344,Warren County DFCS — Family Assistance,financial-assistance,Warrenton / Warren County,"Warren County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Warren County. Warren County DFCS Family Assistance office in Warrenton processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Warren County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Warren County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Warren. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",408 US Highway 80 North,Warrenton,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Warren County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Warren que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",warren|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Warren,Warren,single,accepts_criminal_record
345,Washington County DFCS — Family Assistance,financial-assistance,Sandersville / Washington County,"Washington County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Washington County. Washington County DFCS Family Assistance office in Sandersville processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Washington County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Washington County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Washington. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1124 South Harris Street,Sandersville,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Washington County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Washington que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",washington|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Washington,Washington,single,accepts_criminal_record
346,Wayne County DFCS — Family Assistance,financial-assistance,Jesup / Wayne County,"Wayne County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Wayne County. Wayne County DFCS Family Assistance office in Jesup processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Wayne County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Wayne County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Wayne. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1220 South 1st Street,Jesup,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Wayne County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Wayne que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",wayne|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Wayne,Wayne,single,accepts_criminal_record
347,Webster County DFCS — Family Assistance,financial-assistance,Preston / Webster County,"Webster County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Webster County. Webster County DFCS Family Assistance office in Preston processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Webster County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Webster County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Webster. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",6816 Washington Street,Preston,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Webster County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Webster que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",webster|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Webster,Webster,single,accepts_criminal_record
348,Wheeler County DFCS — Family Assistance,financial-assistance,Alamo / Wheeler County,"Wheeler County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Wheeler County. Wheeler County DFCS Family Assistance office in Alamo processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Wheeler County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Wheeler County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Wheeler. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",44 West Third Avenue,Alamo,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Wheeler County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Wheeler que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",wheeler|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Wheeler,Wheeler,single,accepts_criminal_record
349,White County DFCS — Family Assistance,financial-assistance,Cleveland / White County,"White County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in White County. White County DFCS Family Assistance office in Cleveland processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from White County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","White County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de White. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",970 East Kytle Street,Cleveland,1-877-423-4746,,https://dfcs.georgia.gov/locations,"White County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado White que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",white|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,White,White,single,accepts_criminal_record
350,Whitfield County DFCS — Family Assistance,financial-assistance,Dalton / Whitfield County,"Whitfield County DFCS — Family Assistance serves justice-involved adults and families rebuilding stability after incarceration in Whitfield County. Whitfield County DFCS Family Assistance office in Dalton processes SNAP, Medicaid, PeachCare, and TANF applications for Georgia residents including returning citizens reestablishing food and health benefits after release from Whitfield County Jail or GDC custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Whitfield County DFCS — Family Assistance sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Whitfield. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1142 North Thornton Avenue,Dalton,1-877-423-4746,,https://dfcs.georgia.gov/locations,"Whitfield County residents meeting income and household-size requirements for SNAP, Medicaid, PeachCare, and TANF; criminal record generally not a barrier.","Residentes del condado Whitfield que cumplan requisitos de ingresos para SNAP, Medicaid, PeachCare y TANF; los antecedentes penales generalmente no son barrera.",Apply online at compass.ga.gov or visit the county DFCS office; call 1-877-423-4746 for DFCS Customer Contact Center.,Solicite en compass.ga.gov o visite la oficina DFCS del condado; llame al 1-877-423-4746.,"Typically Tuesday–Thursday, 9:00 a.m.–4:00 p.m. ET; call ahead",whitfield|georgia|benefits|SNAP|Medicaid|DFCS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Document assistance|Benefits navigation,Whitfield,Whitfield,single,accepts_criminal_record
