id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage
192,Allendale County Hospital,healthcare,Allendale / Allendale County,"Allendale County Hospital provides primary care, emergency services, and community health outreach for Allendale County residents including uninsured and Medicaid patients such as returning citizens establishing local medical care after release from SCDC custody or county jails. Direct clinical services—not a walk-in benefits or probation office.","Allendale County Hospital brinda servicios para residentes del condado Allendale incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen atención médica local después de la liberación. Servicios directos, no oficina de beneficios ni de probatoria.",1787 Allendale-Fairfax Highway,Allendale,803-632-3311,,https://allendalecountyhospital.com,Open to Allendale County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Abierto a residentes del condado Allendale; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 803-632-3311 for appointments and services; pairs with SC Works Allendale and county DSS.,Llame al 803-632-3311 para citas y servicios; se vincula con SC Works Allendale y DSS del condado.,Emergency 24/7; call for hours,allendale|healthcare|rural|reentry,Primary care|Emergency services|Community health outreach|Sliding-fee care|Specialist referrals,Allendale,Allendale,single
193,SC Works Career Center — Bamberg County,employment,Bamberg / Bamberg County,"SC Works Career Center Bamberg County in Bamberg connects job seekers including justice-involved adults from Bamberg County jails and SCDC custody to WIOA-funded training, resume assistance, fair-chance employment navigation, and SC Works online job matching. Staff link returning citizens to local healthcare, food, and reentry partners in rural Bamberg County. Free core career services—not emergency cash or housing placement.","SC Works Career Center del condado Bamberg en Bamberg conecta buscadores de empleo incluidos adultos con antecedentes penales de cárceles del condado Bamberg y custodia SCDC con capacitación WIOA, ayuda con currículum y navegación de empleo de segunda oportunidad. Servicios básicos de carrera gratuitos.",115B Ghent Street,Bamberg,803-245-5188,,https://www.scworks.org,Open to Bamberg County job seekers including justice-involved individuals; core SC Works services are free.,Abierto a buscadores de empleo del condado Bamberg incluidas personas con antecedentes penales; servicios básicos de SC Works son gratuitos.,Register at scworks.org; call 803-245-5188; pairs with county DSS and local community action partners.,Regístrese en scworks.org; llame al 803-245-5188; se vincula con DSS del condado y aliados de acción comunitaria.,Monday–Friday business hours; call ahead in rural counties,bamberg|bamberg|employment|SC-Works|WIOA|reentry|fair-chance,Job search assistance|Resume preparation|WIOA training referrals|Fair-chance employment|Career coaching,Bamberg,Bamberg,single
194,Bamberg County Hospital,healthcare,Bamberg / Bamberg County,"Bamberg County Hospital provides primary care, emergency services, and community health outreach for Bamberg County residents including uninsured and Medicaid patients such as returning citizens establishing local medical care after release from SCDC custody or county jails. Direct clinical services—not a walk-in benefits or probation office.","Bamberg County Hospital brinda servicios para residentes del condado Bamberg incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen atención médica local después de la liberación. Servicios directos, no oficina de beneficios ni de probatoria.",509 N. Carolina Avenue,Bamberg,803-245-4321,,https://bambergcountyhospital.com,Open to Bamberg County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Abierto a residentes del condado Bamberg; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 803-245-4321 for appointments and services; pairs with SC Works Bamberg and county DSS.,Llame al 803-245-4321 para citas y servicios; se vincula con SC Works Bamberg y DSS del condado.,Emergency 24/7; call for hours,bamberg|healthcare|rural|reentry,Primary care|Emergency services|Community health outreach|Sliding-fee care|Specialist referrals,Bamberg,Bamberg,single
195,SC Works Career Center — Barnwell County,employment,Barnwell / Barnwell County,"SC Works Career Center Barnwell County in Barnwell connects job seekers including justice-involved adults from Barnwell County jails and SCDC custody to WIOA-funded training, resume assistance, fair-chance employment navigation, and SC Works online job matching. Staff link returning citizens to local healthcare, food, and reentry partners in rural Barnwell County. Free core career services—not emergency cash or housing placement.","SC Works Career Center del condado Barnwell en Barnwell conecta buscadores de empleo incluidos adultos con antecedentes penales de cárceles del condado Barnwell y custodia SCDC con capacitación WIOA, ayuda con currículum y navegación de empleo de segunda oportunidad. Servicios básicos de carrera gratuitos.",85 Ulmer Road,Barnwell,803-541-1200,,https://www.scworks.org,Open to Barnwell County job seekers including justice-involved individuals; core SC Works services are free.,Abierto a buscadores de empleo del condado Barnwell incluidas personas con antecedentes penales; servicios básicos de SC Works son gratuitos.,Register at scworks.org; call 803-541-1200; pairs with county DSS and local community action partners.,Regístrese en scworks.org; llame al 803-541-1200; se vincula con DSS del condado y aliados de acción comunitaria.,Monday–Friday business hours; call ahead in rural counties,barnwell|barnwell|employment|SC-Works|WIOA|reentry|fair-chance,Job search assistance|Resume preparation|WIOA training referrals|Fair-chance employment|Career coaching,Barnwell,Barnwell,single
196,Barnwell County Hospital,healthcare,Barnwell / Barnwell County,"Barnwell County Hospital provides primary care, emergency services, and community health outreach for Barnwell County residents including uninsured and Medicaid patients such as returning citizens establishing local medical care after release from SCDC custody or county jails. Direct clinical services—not a walk-in benefits or probation office.","Barnwell County Hospital brinda servicios para residentes del condado Barnwell incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen atención médica local después de la liberación. Servicios directos, no oficina de beneficios ni de probatoria.",286 Kennedy Street,Barnwell,803-259-4500,,https://barnwellcountyhospital.com,Open to Barnwell County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Abierto a residentes del condado Barnwell; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 803-259-4500 for appointments and services; pairs with SC Works Barnwell and county DSS.,Llame al 803-259-4500 para citas y servicios; se vincula con SC Works Barnwell y DSS del condado.,Emergency 24/7; call for hours,barnwell|healthcare|rural|reentry,Primary care|Emergency services|Community health outreach|Sliding-fee care|Specialist referrals,Barnwell,Barnwell,single
197,SC Works Career Center — Calhoun County,employment,St. Matthews / Calhoun County,"SC Works Career Center Calhoun County in St. Matthews connects job seekers including justice-involved adults from Calhoun County jails and SCDC custody to WIOA-funded training, resume assistance, fair-chance employment navigation, and SC Works online job matching. Staff link returning citizens to local healthcare, food, and reentry partners in rural Calhoun County. Free core career services—not emergency cash or housing placement.","SC Works Career Center del condado Calhoun en St. Matthews conecta buscadores de empleo incluidos adultos con antecedentes penales de cárceles del condado Calhoun y custodia SCDC con capacitación WIOA, ayuda con currículum y navegación de empleo de segunda oportunidad. Servicios básicos de carrera gratuitos.",1200 Confederate Highway,St. Matthews,803-874-3500,,https://www.scworks.org,Open to Calhoun County job seekers including justice-involved individuals; core SC Works services are free.,Abierto a buscadores de empleo del condado Calhoun incluidas personas con antecedentes penales; servicios básicos de SC Works son gratuitos.,Register at scworks.org; call 803-874-3500; pairs with county DSS and local community action partners.,Regístrese en scworks.org; llame al 803-874-3500; se vincula con DSS del condado y aliados de acción comunitaria.,Monday–Friday business hours; call ahead in rural counties,st.-matthews|calhoun|employment|SC-Works|WIOA|reentry|fair-chance,Job search assistance|Resume preparation|WIOA training referrals|Fair-chance employment|Career coaching,Calhoun,Calhoun,single
198,Calhoun County Medical Center,healthcare,St. Matthews / Calhoun County,"Calhoun County Medical Center provides primary care, emergency services, and community health outreach for Calhoun County residents including uninsured and Medicaid patients such as returning citizens establishing local medical care after release from SCDC custody or county jails. Direct clinical services—not a walk-in benefits or probation office.","Calhoun County Medical Center brinda servicios para residentes del condado Calhoun incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen atención médica local después de la liberación. Servicios directos, no oficina de beneficios ni de probatoria.",701 Medical Park Drive,St. Matthews,803-874-2222,,https://calhouncountymedicalcenter.com,Open to Calhoun County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Abierto a residentes del condado Calhoun; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 803-874-2222 for appointments and services; pairs with SC Works Calhoun and county DSS.,Llame al 803-874-2222 para citas y servicios; se vincula con SC Works Calhoun y DSS del condado.,Emergency 24/7; call for hours,calhoun|healthcare|rural|reentry,Primary care|Emergency services|Community health outreach|Sliding-fee care|Specialist referrals,Calhoun,Calhoun,single
199,SC Works Career Center — Chester County,employment,Chester / Chester County,"SC Works Career Center Chester County in Chester connects job seekers including justice-involved adults from Chester County jails and SCDC custody to WIOA-funded training, resume assistance, fair-chance employment navigation, and SC Works online job matching. Staff link returning citizens to local healthcare, food, and reentry partners in rural Chester County. Free core career services—not emergency cash or housing placement.","SC Works Career Center del condado Chester en Chester conecta buscadores de empleo incluidos adultos con antecedentes penales de cárceles del condado Chester y custodia SCDC con capacitación WIOA, ayuda con currículum y navegación de empleo de segunda oportunidad. Servicios básicos de carrera gratuitos.",1136 Saluda Street,Chester,803-385-5121,,https://www.scworks.org,Open to Chester County job seekers including justice-involved individuals; core SC Works services are free.,Abierto a buscadores de empleo del condado Chester incluidas personas con antecedentes penales; servicios básicos de SC Works son gratuitos.,Register at scworks.org; call 803-385-5121; pairs with county DSS and local community action partners.,Regístrese en scworks.org; llame al 803-385-5121; se vincula con DSS del condado y aliados de acción comunitaria.,Monday–Friday business hours; call ahead in rural counties,chester|chester|employment|SC-Works|WIOA|reentry|fair-chance,Job search assistance|Resume preparation|WIOA training referrals|Fair-chance employment|Career coaching,Chester,Chester,single
200,Chester Regional Medical Center,healthcare,Chester / Chester County,"Chester Regional Medical Center provides primary care, emergency services, and community health outreach for Chester County residents including uninsured and Medicaid patients such as returning citizens establishing local medical care after release from SCDC custody or county jails. Direct clinical services—not a walk-in benefits or probation office.","Chester Regional Medical Center brinda servicios para residentes del condado Chester incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen atención médica local después de la liberación. Servicios directos, no oficina de beneficios ni de probatoria.",1 Medical Park Drive,Chester,803-385-2345,,https://mcleodhealth.org,Open to Chester County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Abierto a residentes del condado Chester; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 803-385-2345 for appointments and services; pairs with SC Works Chester and county DSS.,Llame al 803-385-2345 para citas y servicios; se vincula con SC Works Chester y DSS del condado.,Emergency 24/7; call for hours,chester|healthcare|rural|reentry,Primary care|Emergency services|Community health outreach|Sliding-fee care|Specialist referrals,Chester,Chester,single
201,SC Works Career Center — Chesterfield County,employment,Chesterfield / Chesterfield County,"SC Works Career Center Chesterfield County in Chesterfield connects job seekers including justice-involved adults from Chesterfield County jails and SCDC custody to WIOA-funded training, resume assistance, fair-chance employment navigation, and SC Works online job matching. Staff link returning citizens to local healthcare, food, and reentry partners in rural Chesterfield County. Free core career services—not emergency cash or housing placement.","SC Works Career Center del condado Chesterfield en Chesterfield conecta buscadores de empleo incluidos adultos con antecedentes penales de cárceles del condado Chesterfield y custodia SCDC con capacitación WIOA, ayuda con currículum y navegación de empleo de segunda oportunidad. Servicios básicos de carrera gratuitos.",203 Main Street,Chesterfield,843-623-2146,,https://www.scworks.org,Open to Chesterfield County job seekers including justice-involved individuals; core SC Works services are free.,Abierto a buscadores de empleo del condado Chesterfield incluidas personas con antecedentes penales; servicios básicos de SC Works son gratuitos.,Register at scworks.org; call 843-623-2146; pairs with county DSS and local community action partners.,Regístrese en scworks.org; llame al 843-623-2146; se vincula con DSS del condado y aliados de acción comunitaria.,Monday–Friday business hours; call ahead in rural counties,chesterfield|chesterfield|employment|SC-Works|WIOA|reentry|fair-chance,Job search assistance|Resume preparation|WIOA training referrals|Fair-chance employment|Career coaching,Chesterfield,Chesterfield,single
202,Chesterfield-Marlboro EOC,basic-needs,Chesterfield / Chesterfield County,Chesterfield-Marlboro EOC provides emergency assistance and community support for Chesterfield County residents including uninsured and Medicaid patients such as returning citizens establishing local stability after release from SCDC custody or county jails. Direct assistance services—not a walk-in benefits or probation office.,"Chesterfield-Marlboro EOC brinda servicios para residentes del condado Chesterfield incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen estabilidad local después de la liberación. Servicios directos, no oficina de beneficios ni de probatoria.",203 Main Street,Chesterfield,843-623-5111,,https://cmeoc.org,Open to Chesterfield County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Abierto a residentes del condado Chesterfield; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 843-623-5111 for appointments and services; pairs with SC Works Chesterfield and county DSS.,Llame al 843-623-5111 para citas y servicios; se vincula con SC Works Chesterfield y DSS del condado.,Monday–Friday business hours; call for hours,chesterfield|basic-needs|rural|reentry,Emergency assistance|Referral navigation|Utility help|Case management|Benefits referrals,Chesterfield,Chesterfield,single
203,SC Works Career Center — Clarendon County,employment,Manning / Clarendon County,"SC Works Career Center Clarendon County in Manning connects job seekers including justice-involved adults from Clarendon County jails and SCDC custody to WIOA-funded training, resume assistance, fair-chance employment navigation, and SC Works online job matching. Staff link returning citizens to local healthcare, food, and reentry partners in rural Clarendon County. Free core career services—not emergency cash or housing placement.","SC Works Career Center del condado Clarendon en Manning conecta buscadores de empleo incluidos adultos con antecedentes penales de cárceles del condado Clarendon y custodia SCDC con capacitación WIOA, ayuda con currículum y navegación de empleo de segunda oportunidad. Servicios básicos de carrera gratuitos.",21 W. Rigby Street,Manning,803-435-4418,,https://www.scworks.org,Open to Clarendon County job seekers including justice-involved individuals; core SC Works services are free.,Abierto a buscadores de empleo del condado Clarendon incluidas personas con antecedentes penales; servicios básicos de SC Works son gratuitos.,Register at scworks.org; call 803-435-4418; pairs with county DSS and local community action partners.,Regístrese en scworks.org; llame al 803-435-4418; se vincula con DSS del condado y aliados de acción comunitaria.,Monday–Friday business hours; call ahead in rural counties,manning|clarendon|employment|SC-Works|WIOA|reentry|fair-chance,Job search assistance|Resume preparation|WIOA training referrals|Fair-chance employment|Career coaching,Clarendon,Clarendon,single
204,Clarendon County Food Bank,food-nutrition,Manning / Clarendon County,"Clarendon County Food Bank provides emergency food, basic needs assistance, and referral navigation for Clarendon County residents including uninsured and Medicaid patients such as returning citizens establishing local food security and basic needs after release from SCDC custody or county jails. Direct assistance services—not a walk-in benefits or probation office.","Clarendon County Food Bank brinda servicios para residentes del condado Clarendon incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen seguridad alimentaria local después de la liberación. Servicios directos, no oficina de beneficios ni de probatoria.",21 W. Rigby Street,Manning,803-435-6954,,https://harvesthope.org,Open to Clarendon County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Abierto a residentes del condado Clarendon; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 803-435-6954 for appointments and services; pairs with SC Works Clarendon and county DSS.,Llame al 803-435-6954 para citas y servicios; se vincula con SC Works Clarendon y DSS del condado.,Monday–Friday business hours; call for hours,clarendon|food-nutrition|rural|reentry,Emergency food|Pantry distribution|SNAP complement|Client registration|Nutrition support,Clarendon,Clarendon,single
205,SC Works Career Center — Dillon County,employment,Dillon / Dillon County,"SC Works Career Center Dillon County in Dillon connects job seekers including justice-involved adults from Dillon County jails and SCDC custody to WIOA-funded training, resume assistance, fair-chance employment navigation, and SC Works online job matching. Staff link returning citizens to local healthcare, food, and reentry partners in rural Dillon County. Free core career services—not emergency cash or housing placement.","SC Works Career Center del condado Dillon en Dillon conecta buscadores de empleo incluidos adultos con antecedentes penales de cárceles del condado Dillon y custodia SCDC con capacitación WIOA, ayuda con currículum y navegación de empleo de segunda oportunidad. Servicios básicos de carrera gratuitos.",204 W. Hampton Street,Dillon,843-774-1402,,https://www.scworks.org,Open to Dillon County job seekers including justice-involved individuals; core SC Works services are free.,Abierto a buscadores de empleo del condado Dillon incluidas personas con antecedentes penales; servicios básicos de SC Works son gratuitos.,Register at scworks.org; call 843-774-1402; pairs with county DSS and local community action partners.,Regístrese en scworks.org; llame al 843-774-1402; se vincula con DSS del condado y aliados de acción comunitaria.,Monday–Friday business hours; call ahead in rural counties,dillon|dillon|employment|SC-Works|WIOA|reentry|fair-chance,Job search assistance|Resume preparation|WIOA training referrals|Fair-chance employment|Career coaching,Dillon,Dillon,single
206,Dillon County Health Department,healthcare,Dillon / Dillon County,"Dillon County Health Department provides primary care, emergency services, and community health outreach for Dillon County residents including uninsured and Medicaid patients such as returning citizens establishing local medical care after release from SCDC custody or county jails. Direct clinical services—not a walk-in benefits or probation office.","Dillon County Health Department brinda servicios para residentes del condado Dillon incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen atención médica local después de la liberación. Servicios directos, no oficina de beneficios ni de probatoria.",111 W. Hampton Street,Dillon,843-774-4500,,https://scdhec.gov,Open to Dillon County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Abierto a residentes del condado Dillon; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 843-774-4500 for appointments and services; pairs with SC Works Dillon and county DSS.,Llame al 843-774-4500 para citas y servicios; se vincula con SC Works Dillon y DSS del condado.,Emergency 24/7; call for hours,dillon|healthcare|rural|reentry,Primary care|Emergency services|Community health outreach|Sliding-fee care|Specialist referrals,Dillon,Dillon,single
207,SC Works Career Center — Edgefield County,employment,Edgefield / Edgefield County,"SC Works Career Center Edgefield County in Edgefield connects job seekers including justice-involved adults from Edgefield County jails and SCDC custody to WIOA-funded training, resume assistance, fair-chance employment navigation, and SC Works online job matching. Staff link returning citizens to local healthcare, food, and reentry partners in rural Edgefield County. Free core career services—not emergency cash or housing placement.","SC Works Career Center del condado Edgefield en Edgefield conecta buscadores de empleo incluidos adultos con antecedentes penales de cárceles del condado Edgefield y custodia SCDC con capacitación WIOA, ayuda con currículum y navegación de empleo de segunda oportunidad. Servicios básicos de carrera gratuitos.",201 Edgefield Highway,Edgefield,803-637-4073,,https://www.scworks.org,Open to Edgefield County job seekers including justice-involved individuals; core SC Works services are free.,Abierto a buscadores de empleo del condado Edgefield incluidas personas con antecedentes penales; servicios básicos de SC Works son gratuitos.,Register at scworks.org; call 803-637-4073; pairs with county DSS and local community action partners.,Regístrese en scworks.org; llame al 803-637-4073; se vincula con DSS del condado y aliados de acción comunitaria.,Monday–Friday business hours; call ahead in rural counties,edgefield|edgefield|employment|SC-Works|WIOA|reentry|fair-chance,Job search assistance|Resume preparation|WIOA training referrals|Fair-chance employment|Career coaching,Edgefield,Edgefield,single
208,Edgefield County DSS Food Referral,food-nutrition,Edgefield / Edgefield County,"Edgefield County DSS Food Referral provides emergency food, basic needs assistance, and referral navigation for Edgefield County residents including uninsured and Medicaid patients such as returning citizens establishing local food security and basic needs after release from SCDC custody or county jails. Direct assistance services—not a walk-in benefits or probation office.","Edgefield County DSS Food Referral brinda servicios para residentes del condado Edgefield incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen seguridad alimentaria local después de la liberación. Servicios directos, no oficina de beneficios ni de probatoria.",201 Edgefield Highway,Edgefield,803-637-3011,,https://harvesthope.org,Open to Edgefield County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Abierto a residentes del condado Edgefield; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 803-637-3011 for appointments and services; pairs with SC Works Edgefield and county DSS.,Llame al 803-637-3011 para citas y servicios; se vincula con SC Works Edgefield y DSS del condado.,Monday–Friday business hours; call for hours,edgefield|food-nutrition|rural|reentry,Emergency food|Pantry distribution|SNAP complement|Client registration|Nutrition support,Edgefield,Edgefield,single
209,SC Works Career Center — Fairfield County,employment,Winnsboro / Fairfield County,"SC Works Career Center Fairfield County in Winnsboro connects job seekers including justice-involved adults from Fairfield County jails and SCDC custody to WIOA-funded training, resume assistance, fair-chance employment navigation, and SC Works online job matching. Staff link returning citizens to local healthcare, food, and reentry partners in rural Fairfield County. Free core career services—not emergency cash or housing placement.","SC Works Career Center del condado Fairfield en Winnsboro conecta buscadores de empleo incluidos adultos con antecedentes penales de cárceles del condado Fairfield y custodia SCDC con capacitación WIOA, ayuda con currículum y navegación de empleo de segunda oportunidad. Servicios básicos de carrera gratuitos.",101 S. Congress Street,Winnsboro,803-635-5515,,https://www.scworks.org,Open to Fairfield County job seekers including justice-involved individuals; core SC Works services are free.,Abierto a buscadores de empleo del condado Fairfield incluidas personas con antecedentes penales; servicios básicos de SC Works son gratuitos.,Register at scworks.org; call 803-635-5515; pairs with county DSS and local community action partners.,Regístrese en scworks.org; llame al 803-635-5515; se vincula con DSS del condado y aliados de acción comunitaria.,Monday–Friday business hours; call ahead in rural counties,winnsboro|fairfield|employment|SC-Works|WIOA|reentry|fair-chance,Job search assistance|Resume preparation|WIOA training referrals|Fair-chance employment|Career coaching,Fairfield,Fairfield,single
210,Fairfield Behavioral Health Services,healthcare,Winnsboro / Fairfield County,"Fairfield Behavioral Health Services provides primary care, emergency services, and community health outreach for Fairfield County residents including uninsured and Medicaid patients such as returning citizens establishing local medical care after release from SCDC custody or county jails. Direct clinical services—not a walk-in benefits or probation office.","Fairfield Behavioral Health Services brinda servicios para residentes del condado Fairfield incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen atención médica local después de la liberación. Servicios directos, no oficina de beneficios ni de probatoria.",101 S. Congress Street,Winnsboro,803-635-2335,,https://scdmh.net,Open to Fairfield County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Abierto a residentes del condado Fairfield; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 803-635-2335 for appointments and services; pairs with SC Works Fairfield and county DSS.,Llame al 803-635-2335 para citas y servicios; se vincula con SC Works Fairfield y DSS del condado.,Emergency 24/7; call for hours,fairfield|healthcare|rural|reentry,Primary care|Emergency services|Community health outreach|Sliding-fee care|Specialist referrals,Fairfield,Fairfield,single
211,SC Works Career Center — Hampton County,employment,Hampton / Hampton County,"SC Works Career Center Hampton County in Hampton connects job seekers including justice-involved adults from Hampton County jails and SCDC custody to WIOA-funded training, resume assistance, fair-chance employment navigation, and SC Works online job matching. Staff link returning citizens to local healthcare, food, and reentry partners in rural Hampton County. Free core career services—not emergency cash or housing placement.","SC Works Career Center del condado Hampton en Hampton conecta buscadores de empleo incluidos adultos con antecedentes penales de cárceles del condado Hampton y custodia SCDC con capacitación WIOA, ayuda con currículum y navegación de empleo de segunda oportunidad. Servicios básicos de carrera gratuitos.",208 Lee Avenue,Hampton,803-943-2200,,https://www.scworks.org,Open to Hampton County job seekers including justice-involved individuals; core SC Works services are free.,Abierto a buscadores de empleo del condado Hampton incluidas personas con antecedentes penales; servicios básicos de SC Works son gratuitos.,Register at scworks.org; call 803-943-2200; pairs with county DSS and local community action partners.,Regístrese en scworks.org; llame al 803-943-2200; se vincula con DSS del condado y aliados de acción comunitaria.,Monday–Friday business hours; call ahead in rural counties,hampton|hampton|employment|SC-Works|WIOA|reentry|fair-chance,Job search assistance|Resume preparation|WIOA training referrals|Fair-chance employment|Career coaching,Hampton,Hampton,single
212,Hampton Regional Medical Center,healthcare,Hampton / Hampton County,"Hampton Regional Medical Center provides primary care, emergency services, and community health outreach for Hampton County residents including uninsured and Medicaid patients such as returning citizens establishing local medical care after release from SCDC custody or county jails. Direct clinical services—not a walk-in benefits or probation office.","Hampton Regional Medical Center brinda servicios para residentes del condado Hampton incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen atención médica local después de la liberación. Servicios directos, no oficina de beneficios ni de probatoria.",595 W. Carolina Avenue,Hampton,803-943-2771,,https://hamptonregional.org,Open to Hampton County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Abierto a residentes del condado Hampton; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 803-943-2771 for appointments and services; pairs with SC Works Hampton and county DSS.,Llame al 803-943-2771 para citas y servicios; se vincula con SC Works Hampton y DSS del condado.,Emergency 24/7; call for hours,hampton|healthcare|rural|reentry,Primary care|Emergency services|Community health outreach|Sliding-fee care|Specialist referrals,Hampton,Hampton,single
213,SC Works Career Center — Jasper County,employment,Ridgeland / Jasper County,"SC Works Career Center Jasper County in Ridgeland connects job seekers including justice-involved adults from Jasper County jails and SCDC custody to WIOA-funded training, resume assistance, fair-chance employment navigation, and SC Works online job matching. Staff link returning citizens to local healthcare, food, and reentry partners in rural Jasper County. Free core career services—not emergency cash or housing placement.","SC Works Career Center del condado Jasper en Ridgeland conecta buscadores de empleo incluidos adultos con antecedentes penales de cárceles del condado Jasper y custodia SCDC con capacitación WIOA, ayuda con currículum y navegación de empleo de segunda oportunidad. Servicios básicos de carrera gratuitos.",358 Third Avenue,Ridgeland,843-726-7611,,https://www.scworks.org,Open to Jasper County job seekers including justice-involved individuals; core SC Works services are free.,Abierto a buscadores de empleo del condado Jasper incluidas personas con antecedentes penales; servicios básicos de SC Works son gratuitos.,Register at scworks.org; call 843-726-7611; pairs with county DSS and local community action partners.,Regístrese en scworks.org; llame al 843-726-7611; se vincula con DSS del condado y aliados de acción comunitaria.,Monday–Friday business hours; call ahead in rural counties,ridgeland|jasper|employment|SC-Works|WIOA|reentry|fair-chance,Job search assistance|Resume preparation|WIOA training referrals|Fair-chance employment|Career coaching,Jasper,Jasper,single
214,Beaufort-Jasper-Hampton Comprehensive Health,healthcare,Ridgeland / Jasper County,"Beaufort-Jasper-Hampton Comprehensive Health provides primary care, emergency services, and community health outreach for Jasper County residents including uninsured and Medicaid patients such as returning citizens establishing local medical care after release from SCDC custody or county jails. Direct clinical services—not a walk-in benefits or probation office.","Beaufort-Jasper-Hampton Comprehensive Health brinda servicios para residentes del condado Jasper incluidos pacientes sin seguro y Medicaid como ciudadanos que regresan que establecen atención médica local después de la liberación. Servicios directos, no oficina de beneficios ni de probatoria.",106 Beaufort Industrial Village,Ridgeland,843-524-3393,,https://coastalempirecmhc.org,Open to Jasper County residents; sliding-fee and Medicaid patients welcome including justice-involved adults.,Abierto a residentes del condado Jasper; pacientes con tarifa móvil y Medicaid bienvenidos incluidos adultos con antecedentes penales.,Call 843-524-3393 for appointments and services; pairs with SC Works Jasper and county DSS.,Llame al 843-524-3393 para citas y servicios; se vincula con SC Works Jasper y DSS del condado.,Emergency 24/7; call for hours,jasper|healthcare|rural|reentry,Primary care|Emergency services|Community health outreach|Sliding-fee care|Specialist referrals,Jasper,Jasper,single
215,SC Works Career Center — Kershaw County,employment,Camden / Kershaw County,"SC Works Career Center Kershaw County in Camden connects job seekers including justice-involved adults from Kershaw County jails and SCDC custody to WIOA-funded training, resume assistance, fair-chance employment navigation, and SC Works online job matching. Staff link returning citizens to local healthcare, food, and reentry partners in rural Kershaw County. Free core career services—not emergency cash or housing placement.","SC Works Career Center del condado Kershaw en Camden conecta buscadores de empleo incluidos adultos con antecedentes penales de cárceles del condado Kershaw y custodia SCDC con capacitación WIOA, ayuda con currículum y navegación de empleo de segunda oportunidad. Servicios básicos de carrera gratuitos.",1121 Broad Street,Camden,803-432-5620,,https://www.scworks.org,Open to Kershaw County job seekers including justice-involved individuals; core SC Works services are free.,Abierto a buscadores de empleo del condado Kershaw incluidas personas con antecedentes penales; servicios básicos de SC Works son gratuitos.,Register at scworks.org; call 803-432-5620; pairs with county DSS and local community action partners.,Regístrese en scworks.org; llame al 803-432-5620; se vincula con DSS del condado y aliados de acción comunitaria.,Monday–Friday business hours; call ahead in rural counties,camden|kershaw|employment|SC-Works|WIOA|reentry|fair-chance,Job search assistance|Resume preparation|WIOA training referrals|Fair-chance employment|Career coaching,Kershaw,Kershaw,single
