id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage
197,Alabama Bureau of Pardons and Paroles — Fort Payne Field Office,probation-parole,Fort Payne / DeKalb County,"The Alabama Bureau of Pardons and Paroles Fort Payne Field Office supervises probationers and parolees in DeKalb and Cherokee counties and operates a Day Reporting Center Lite with substance dependence and job training programming for higher-need supervisees. Officers connect returning citizens to Fort Payne Career Center, Highlands Medical Center, and Legal Services Alabama Gadsden. Field office—not emergency housing intake.",La Oficina de Campo de Fort Payne del Buró de Indultos y Libertad Condicional de Alabama supervisa a personas en probatoria y libertad condicional en los condados DeKalb y Cherokee y opera un Day Reporting Center Lite con programación de dependencia de sustancias y capacitación laboral.,2001 Jordan Road SW,Fort Payne,256-845-3801,,https://paroles.alabama.gov,Individuals under ABPP community supervision in DeKalb or Cherokee counties; report to assigned officer.,Personas bajo supervisión comunitaria de ABPP en los condados DeKalb o Cherokee; repórtese al oficial asignado.,DRC Lite offers cognitive behavioral treatment and educational referrals; pairs with Fort Payne Career Center.,El DRC Lite ofrece tratamiento cognitivo conductual y referencias educativas; se vincula con el Career Center de Fort Payne.,Monday–Friday business hours,fort-payne|dekalb|probation-parole|ABPP|DRC-lite|rural-depth|reentry,DeKalb-Cherokee probation supervision|DRC Lite programming|Substance dependence assistance|Career training referrals,DeKalb,DeKalb|Cherokee,multi
198,Alabama Bureau of Pardons and Paroles — Phenix City Field Office,probation-parole,Phenix City / Russell County,"The Alabama Bureau of Pardons and Paroles Phenix City Field Office supervises probationers and parolees in Russell County, connecting supervisees to Opelika Career Center, Food Bank of East Alabama partner pantries, and Legal Services Alabama Opelika. Officers monitor compliance with supervision conditions and refer people leaving custody to workforce and treatment partners. Field office—not a legal aid clinic.","La Oficina de Campo de Phenix City del Buró de Indultos y Libertad Condicional de Alabama supervisa a personas en probatoria y libertad condicional del condado Russell, conectando supervisados con el Career Center de Opelika y Legal Services Alabama Opelika.",1521 5th Avenue,Phenix City,334-298-6521,,https://paroles.alabama.gov/locations/phenix-city-field-office/,Individuals under ABPP community supervision in Russell County; report to assigned officer.,Personas bajo supervisión comunitaria de ABPP en el condado Russell; repórtese al oficial asignado.,Closed 12:00–1:00 p.m. EST for lunch; Lee County served by Opelika field office.,Cerrado de 12:00 a 1:00 p.m. EST para almuerzo; el condado Lee es atendido por la oficina de campo de Opelika.,"Monday–Friday, 8:00 a.m.–5:00 p.m. EST (closed 12:00–1:00 p.m.)",phenix-city|russell|probation-parole|ABPP|rural-depth|reentry,Russell County probation supervision|Parole reporting|Workforce referrals|Food bank partner linkages,Russell,Russell,single
199,Alabama Bureau of Pardons and Paroles — LaFayette Field Office,probation-parole,LaFayette / Chambers County,"The Alabama Bureau of Pardons and Paroles LaFayette Field Office supervises probationers and parolees in Chambers County, referring supervisees to Opelika Career Center, Food Bank of East Alabama, and Legal Services Alabama Opelika for employment and stability supports after release. Field supervision office—not a walk-in cash assistance site.","La Oficina de Campo de LaFayette del Buró de Indultos y Libertad Condicional de Alabama supervisa a personas en probatoria y libertad condicional del condado Chambers, refiriendo supervisados al Career Center de Opelika y al Banco de Alimentos del Este de Alabama.",1211 South Gilmer Avenue,LaFayette,334-864-8881,,https://paroles.alabama.gov,Individuals under ABPP community supervision in Chambers County; report to assigned officer.,Personas bajo supervisión comunitaria de ABPP en el condado Chambers; repórtese al oficial asignado.,Pairs with Opelika Career Center and East Alabama reentry workforce partners.,Se vincula con el Career Center de Opelika y aliados de reinserción laboral del este de Alabama.,Monday–Friday business hours,lafayette|chambers|probation-parole|ABPP|rural-depth|reentry,Chambers County probation supervision|Parole reporting|Employment referrals|Food security partner linkages,Chambers,Chambers,single
200,Alabama Bureau of Pardons and Paroles — Jasper Field Office,probation-parole,Jasper / Walker County,"The Alabama Bureau of Pardons and Paroles Jasper Field Office supervises probationers and parolees in Walker County, connecting supervisees to Jasper Career Center, Community Food Bank of Central Alabama, and Legal Services Alabama Birmingham for people rebuilding stability after incarceration. Field reporting office—not emergency shelter intake.","La Oficina de Campo de Jasper del Buró de Indultos y Libertad Condicional de Alabama supervisa a personas en probatoria y libertad condicional del condado Walker, conectando supervisados con el Career Center de Jasper y Legal Services Alabama Birmingham.",1710 Alabama Avenue,Jasper,205-384-7264,,https://paroles.alabama.gov,Individuals under ABPP community supervision in Walker County; report to assigned officer.,Personas bajo supervisión comunitaria de ABPP en el condado Walker; repórtese al oficial asignado.,Pairs with Jasper Career Center and Bevill State Community College adult education.,Se vincula con el Career Center de Jasper y educación para adultos de Bevill State Community College.,Monday–Friday business hours,jasper|walker|probation-parole|ABPP|rural-depth|reentry,Walker County probation supervision|Parole reporting|Career center referrals|Food bank linkages,Walker,Walker,single
201,Alabama Bureau of Pardons and Paroles — Hamilton Field Office,probation-parole,Hamilton / Marion County,"The Alabama Bureau of Pardons and Paroles Hamilton Field Office supervises probationers and parolees in Marion County, coordinating referrals to Hamilton Career Center, West Alabama Food Bank partner pantries, and Legal Services Alabama Tuscaloosa for rural northwest Alabama supervisees. Field office—not a DHR benefits application site.","La Oficina de Campo de Hamilton del Buró de Indultos y Libertad Condicional de Alabama supervisa a personas en probatoria y libertad condicional del condado Marion, coordinando referencias al Career Center de Hamilton y Legal Services Alabama Tuscaloosa.",1440 Military Street South,Hamilton,205-921-3701,,https://paroles.alabama.gov,Individuals under ABPP community supervision in Marion County; report to assigned officer.,Personas bajo supervisión comunitaria de ABPP en el condado Marion; repórtese al oficial asignado.,Winston County supervisees coordinate through regional ABPP assignment; call for reporting location.,Los supervisados del condado Winston coordinan a través de asignación regional de ABPP; llame para ubicación de reporte.,Monday–Friday business hours,hamilton|marion|probation-parole|ABPP|rural-depth|reentry,Marion County probation supervision|Parole reporting|Rural workforce referrals|Legal aid coordination,Marion,Marion|Winston,multi
202,Alabama Bureau of Pardons and Paroles — Moulton Field Office,probation-parole,Moulton / Lawrence County,"The Alabama Bureau of Pardons and Paroles Moulton Field Office supervises probationers and parolees in Lawrence County, connecting supervisees to Decatur Career Center, Food Bank of North Alabama, and Legal Services Alabama Huntsville. Officers refer people leaving custody to LIHEAP and workforce partners in the Shoals and Tennessee Valley region. Field office—not a food pantry.","La Oficina de Campo de Moulton del Buró de Indultos y Libertad Condicional de Alabama supervisa a personas en probatoria y libertad condicional del condado Lawrence, conectando supervisados con el Career Center de Decatur y el Banco de Alimentos del Norte de Alabama.",16245 Alabama Highway 157,Moulton,256-974-2461,,https://paroles.alabama.gov,Individuals under ABPP community supervision in Lawrence County; report to assigned officer.,Personas bajo supervisión comunitaria de ABPP en el condado Lawrence; repórtese al oficial asignado.,Pairs with Decatur Career Center and CAPNA energy assistance for north Alabama counties.,Se vincula con el Career Center de Decatur y asistencia energética CAPNA para condados del norte de Alabama.,Monday–Friday business hours,moulton|lawrence|probation-parole|ABPP|rural-depth|reentry,Lawrence County probation supervision|Parole reporting|Career center referrals|Energy assistance coordination,Lawrence,Lawrence,single
203,Alabama Bureau of Pardons and Paroles — Oneonta Field Office,probation-parole,Oneonta / Blount County,"The Alabama Bureau of Pardons and Paroles Oneonta Field Office supervises probationers and parolees in Blount County, referring supervisees to Oneonta Career Center, Community Food Bank of Central Alabama, and Legal Services Alabama Birmingham. Field supervision office—not a walk-in legal aid clinic.","La Oficina de Campo de Oneonta del Buró de Indultos y Libertad Condicional de Alabama supervisa a personas en probatoria y libertad condicional del condado Blount, refiriendo supervisados al Career Center de Oneonta y Legal Services Alabama Birmingham.",1001 Second Avenue East,Oneonta,205-625-2121,,https://paroles.alabama.gov,Individuals under ABPP community supervision in Blount County; report to assigned officer.,Personas bajo supervisión comunitaria de ABPP en el condado Blount; repórtese al oficial asignado.,Pairs with Oneonta Career Center and Wallace State Community College adult education.,Se vincula con el Career Center de Oneonta y educación para adultos de Wallace State Community College.,Monday–Friday business hours,oneonta|blount|probation-parole|ABPP|rural-depth|reentry,Blount County probation supervision|Parole reporting|Workforce referrals|Food bank partner linkages,Blount,Blount,single
204,Alabama Bureau of Pardons and Paroles — Ashland Field Office,probation-parole,Ashland / Clay County,"The Alabama Bureau of Pardons and Paroles Ashland Field Office supervises probationers and parolees in Clay and Coosa counties, connecting supervisees to Anniston Career Center, Highland Health Systems, and Legal Services Alabama Anniston. Field reporting office—not emergency cash or shelter intake.","La Oficina de Campo de Ashland del Buró de Indultos y Libertad Condicional de Alabama supervisa a personas en probatoria y libertad condicional en los condados Clay y Coosa, conectando supervisados con el Career Center de Anniston y Highland Health Systems.",2 Public Square,Ashland,256-354-2611,,https://paroles.alabama.gov,Individuals under ABPP community supervision in Clay or Coosa counties; report to assigned officer.,Personas bajo supervisión comunitaria de ABPP en los condados Clay o Coosa; repórtese al oficial asignado.,Pairs with Anniston Career Center and Coosa Valley Medical Center for rural east-central Alabama.,Se vincula con el Career Center de Anniston y Coosa Valley Medical Center para el centro-este rural de Alabama.,Monday–Friday business hours,ashland|clay|probation-parole|ABPP|rural-depth|reentry,Clay-Coosa probation supervision|Parole reporting|Workforce referrals|Healthcare coordination,Clay,Clay|Coosa,multi
205,Alabama Bureau of Pardons and Paroles — Andalusia Field Office,probation-parole,Andalusia / Covington County,"The Alabama Bureau of Pardons and Paroles Andalusia Field Office supervises probationers and parolees in Covington County, coordinating referrals to Andalusia Career Center, Feeding the Gulf Coast partner pantries, and Legal Services Alabama Dothan. Field office—not a substance use residential program.","La Oficina de Campo de Andalusia del Buró de Indultos y Libertad Condicional de Alabama supervisa a personas en probatoria y libertad condicional del condado Covington, coordinando referencias al Career Center de Andalusia y Legal Services Alabama Dothan.",101 Crestview Avenue,Andalusia,334-222-0141,,https://paroles.alabama.gov,Individuals under ABPP community supervision in Covington County; report to assigned officer.,Personas bajo supervisión comunitaria de ABPP en el condado Covington; repórtese al oficial asignado.,Crenshaw County supervisees may report through regional assignment; call office to confirm.,Los supervisados del condado Crenshaw pueden reportarse mediante asignación regional; llame a la oficina para confirmar.,Monday–Friday business hours,andalusia|covington|probation-parole|ABPP|rural-depth|reentry,Covington County probation supervision|Parole reporting|Gulf Coast workforce referrals|Food bank linkages,Covington,Covington|Crenshaw,multi
206,Alabama Bureau of Pardons and Paroles — Greenville Field Office,probation-parole,Greenville / Butler County,"The Alabama Bureau of Pardons and Paroles Greenville Field Office supervises probationers and parolees in Butler County, connecting supervisees to Greenville Career Center, Heart of Alabama Food Bank, and Legal Services Alabama Montgomery. Field supervision office—not a walk-in DHR benefits site.","La Oficina de Campo de Greenville del Buró de Indultos y Libertad Condicional de Alabama supervisa a personas en probatoria y libertad condicional del condado Butler, conectando supervisados con el Career Center de Greenville y el Banco de Alimentos Heart of Alabama.",800 East Commerce Street,Greenville,334-382-2681,,https://paroles.alabama.gov,Individuals under ABPP community supervision in Butler County; report to assigned officer.,Personas bajo supervisión comunitaria de ABPP en el condado Butler; repórtese al oficial asignado.,Pairs with Greenville Career Center and Black Belt reentry workforce partners.,Se vincula con el Career Center de Greenville y aliados de reinserción laboral del Cinturón Negro.,Monday–Friday business hours,greenville|butler|probation-parole|ABPP|rural-depth|reentry,Butler County probation supervision|Parole reporting|Employment referrals|Food security coordination,Butler,Butler,single
207,Alabama Bureau of Pardons and Paroles — Troy Field Office,probation-parole,Troy / Pike County,"The Alabama Bureau of Pardons and Paroles Troy Field Office supervises probationers and parolees in Pike, Barbour, and Macon counties, referring supervisees to Troy Career Center, Food Bank of East Alabama, and East Central Mental Health. Field office—not emergency housing placement.","La Oficina de Campo de Troy del Buró de Indultos y Libertad Condicional de Alabama supervisa a personas en probatoria y libertad condicional en los condados Pike, Barbour y Macon, refiriendo supervisados al Career Center de Troy y East Central Mental Health.",1203 South Brundidge Street,Troy,334-566-1511,,https://paroles.alabama.gov,"Individuals under ABPP community supervision in Pike, Barbour, or Macon counties; report to assigned officer.","Personas bajo supervisión comunitaria de ABPP en los condados Pike, Barbour o Macon; repórtese al oficial asignado.",Pairs with Troy Career Center and East Central Mental Health substance use services.,Se vincula con el Career Center de Troy y servicios de uso de sustancias de East Central Mental Health.,Monday–Friday business hours,troy|pike|probation-parole|ABPP|rural-depth|reentry,Pike-area probation supervision|Parole reporting|Workforce referrals|Substance use treatment coordination,Pike,Pike|Barbour|Macon,multi
208,Alabama Bureau of Pardons and Paroles — Selma Field Office,probation-parole,Selma / Dallas County,"The Alabama Bureau of Pardons and Paroles Selma Field Office supervises probationers and parolees in Dallas County, connecting supervisees to Alabama Career Center Selma, West Alabama Food Bank, and Legal Services Alabama Selma. Officers coordinate Black Belt reentry referrals with Wallace Community College adult education. Field office—not a walk-in food pantry.","La Oficina de Campo de Selma del Buró de Indultos y Libertad Condicional de Alabama supervisa a personas en probatoria y libertad condicional del condado Dallas, conectando supervisados con el Alabama Career Center Selma y Legal Services Alabama Selma.",1012 Water Avenue,Selma,334-874-1720,,https://paroles.alabama.gov,Individuals under ABPP community supervision in Dallas County; report to assigned officer.,Personas bajo supervisión comunitaria de ABPP en el condado Dallas; repórtese al oficial asignado.,Pairs with Selma Career Center and CSP of West Alabama LIHEAP programs.,Se vincula con el Career Center de Selma y programas LIHEAP de CSP del Oeste de Alabama.,Monday–Friday business hours,selma|dallas|probation-parole|ABPP|rural-depth|reentry,Dallas County probation supervision|Parole reporting|Black Belt workforce referrals|Legal aid coordination,Dallas,Dallas,single
209,Alabama Bureau of Pardons and Paroles — Evergreen Field Office,probation-parole,Evergreen / Conecuh County,"The Alabama Bureau of Pardons and Paroles Evergreen Field Office supervises probationers and parolees in Conecuh County, referring supervisees to regional career centers, Feeding the Gulf Coast partner pantries, and Legal Services Alabama Mobile. Field supervision office—not a healthcare clinic.","La Oficina de Campo de Evergreen del Buró de Indultos y Libertad Condicional de Alabama supervisa a personas en probatoria y libertad condicional del condado Conecuh, refiriendo supervisados a centros de carrera regionales y Legal Services Alabama Mobile.",100 Court Street,Evergreen,251-578-1212,,https://paroles.alabama.gov,Individuals under ABPP community supervision in Conecuh County; report to assigned officer.,Personas bajo supervisión comunitaria de ABPP en el condado Conecuh; repórtese al oficial asignado.,Pairs with Evergreen Medical Center and Community Action Agency of South Alabama.,Se vincula con Evergreen Medical Center y Community Action Agency of South Alabama.,Monday–Friday business hours,evergreen|conecuh|probation-parole|ABPP|rural-depth|reentry,Conecuh County probation supervision|Parole reporting|Gulf Coast workforce referrals|Healthcare coordination,Conecuh,Conecuh,single
210,Highland Health Systems,substance-use-treatment,Anniston / Multi-County,"Highland Health Systems is a Certified Community Behavioral Health Clinic in Anniston providing outpatient and intensive outpatient substance use treatment, co-occurring mental health care, and crisis stabilization for residents of Calhoun, Cleburne, Talladega, and Clay counties including justice-involved adults on ABPP supervision. Medicaid, Medicare, and sliding-fee services are available. Behavioral health provider—not a walk-in DHR or career center.","Highland Health Systems es una Clínica Comunitaria de Salud Conductual Certificada en Anniston que ofrece tratamiento ambulatorio e intensivo ambulatorio de uso de sustancias, atención de salud mental coexistente y estabilización de crisis para residentes de los condados Calhoun, Cleburne, Talladega y Clay incluidos adultos con antecedentes penales bajo supervisión de ABPP.",331 East 8th Street,Anniston,256-236-3403,,https://mh.alabama.gov/at_biz_dir/highland-health-systems/,Residents in the east-central Alabama service area; Medicaid and uninsured patients welcome including justice-involved adults.,Residentes en el área de servicio del centro-este de Alabama; pacientes con Medicaid y sin seguro bienvenidos incluidos adultos con antecedentes penales.,Call 256-236-3403 for intake; pairs with ABPP Anniston and Anniston Career Center reentry partners.,Llame al 256-236-3403 para admisión; se vincula con aliados de reinserción de ABPP Anniston y Career Center de Anniston.,Monday–Friday clinic hours; crisis services available,anniston|calhoun|substance-use-treatment|mental-health|CCBHC|rural-depth|reentry,Outpatient substance use treatment|Intensive outpatient programs|Co-occurring mental health|Crisis stabilization|Medicaid and sliding-fee care,Calhoun,Calhoun|Cleburne|Talladega|Clay,multi
211,East Central Mental Health Center,substance-use-treatment,Troy / Multi-County,"East Central Mental Health Center is a comprehensive community mental health center providing substance abuse and mental health services to residents of Bullock, Macon, and Pike counties, including outpatient treatment and crisis support for justice-involved adults rebuilding stability after incarceration. A public nonprofit CMHC—not a probation reporting or legal aid office.","East Central Mental Health Center es un centro comunitario integral de salud mental que brinda servicios de abuso de sustancias y salud mental a residentes de los condados Bullock, Macon y Pike, incluido tratamiento ambulatorio y apoyo de crisis para adultos con antecedentes penales.",200 Cherry Street,Troy,334-566-6000,,https://www.eastcentralmhc.org,"Residents of Bullock, Macon, or Pike counties; services provided regardless of ability to pay for eligible clients.","Residentes de los condados Bullock, Macon o Pike; servicios proporcionados sin importar capacidad de pago para clientes elegibles.",Call 334-566-6000 for intake; pairs with Troy Career Center and ABPP Troy field office.,Llame al 334-566-6000 para admisión; se vincula con el Career Center de Troy y la oficina de campo ABPP Troy.,Monday–Friday business hours,troy|pike|substance-use-treatment|mental-health|CMHC|rural-depth|reentry,Substance abuse treatment|Mental health counseling|Crisis support|Outpatient programs|Intellectual disabilities services,Pike,Bullock|Macon|Pike,multi
212,Northeast Alabama Health Services — Fort Payne FQHC,healthcare,Fort Payne / DeKalb County,"Northeast Alabama Health Services is a Federally Qualified Health Center in Fort Payne serving DeKalb and Cherokee counties with primary care, dental, behavioral health, and sliding-fee services for uninsured and Medicaid patients including returning citizens establishing a medical home. Direct clinical care—not a probation or workforce office.","Northeast Alabama Health Services es un Centro de Salud Calificado Federalmente en Fort Payne que sirve a los condados DeKalb y Cherokee con atención primaria, dental, salud conductual y servicios de tarifa móvil para pacientes sin seguro y con Medicaid incluidos ciudadanos que regresan.",3840 Gault Avenue North,Fort Payne,256-844-4975,,https://www.neahs.org,DeKalb and Cherokee County residents; sliding-fee discount based on income; Medicaid and Medicare accepted.,Residentes de los condados DeKalb y Cherokee; descuento de tarifa móvil según ingresos; se aceptan Medicaid y Medicare.,Call 256-844-4975 for Fort Payne clinic appointments; pairs with Fort Payne Career Center and ABPP Fort Payne.,Llame al 256-844-4975 para citas en la clínica de Fort Payne; se vincula con el Career Center de Fort Payne y ABPP Fort Payne.,Monday–Friday clinic hours,fort-payne|dekalb|healthcare|FQHC|primary-care|rural-depth|reentry,Primary medical care|Dental care|Behavioral health|Sliding-fee program|Medicaid enrollment assistance,DeKalb,DeKalb|Cherokee,multi
213,Stringfellow Memorial Hospital,healthcare,Anniston / Calhoun County,"Stringfellow Memorial Hospital in Anniston provides 24-hour emergency care, inpatient and outpatient medical services, and primary care access for Calhoun County residents including returning citizens without a medical home after release. The hospital accepts Medicaid, Medicare, and uninsured patients for eligible emergency and follow-up services. Acute-care hospital—not a walk-in benefits office.","Stringfellow Memorial Hospital en Anniston ofrece atención de emergencia las 24 horas, servicios médicos hospitalarios y ambulatorios, y acceso a atención primaria para residentes del condado Calhoun incluidos ciudadanos que regresan sin hogar médico tras su liberación.",301 East 18th Street,Anniston,256-235-8900,,https://www.stringfellow.org,Open to Calhoun County residents; emergency care regardless of ability to pay; Medicaid and uninsured patients accepted.,Abierto a residentes del condado Calhoun; atención de emergencia sin importar capacidad de pago; se aceptan pacientes con Medicaid y sin seguro.,Emergency department open 24/7; pairs with Highland Health Systems for behavioral health referrals.,Departamento de emergencias abierto las 24 horas; se vincula con Highland Health Systems para referencias de salud conductual.,Emergency 24/7; outpatient hours vary,anniston|calhoun|healthcare|hospital|emergency-care|rural-depth|reentry,Emergency care|Inpatient medical services|Outpatient clinics|Primary care access|Diagnostic imaging,Calhoun,Calhoun,single
214,Coosa Valley Medical Center,healthcare,Sylacauga / Talladega County,"Coosa Valley Medical Center in Sylacauga provides 24-hour emergency care, inpatient services, and outpatient primary care for Talladega and Coosa county residents including justice-involved adults reestablishing healthcare after incarceration. The hospital serves a rural east-central Alabama region with limited FQHC access. Hospital—not a DHR or probation office.","Coosa Valley Medical Center en Sylacauga ofrece atención de emergencia las 24 horas, servicios hospitalarios y atención primaria ambulatoria para residentes de los condados Talladega y Coosa incluidos adultos con antecedentes penales que restablecen atención médica tras encarcelación.",315 West Hickory Street,Sylacauga,256-249-5000,,https://www.coosavalleyhealth.com,Open to Talladega and Coosa County residents; emergency care regardless of ability to pay.,Abierto a residentes de los condados Talladega y Coosa; atención de emergencia sin importar capacidad de pago.,Emergency department open 24/7; pairs with Anniston Career Center and ABPP Ashland field office.,Departamento de emergencias abierto las 24 horas; se vincula con el Career Center de Anniston y la oficina de campo ABPP Ashland.,Emergency 24/7,sylacauga|talladega|healthcare|hospital|emergency-care|rural-depth|reentry,Emergency care|Inpatient services|Outpatient primary care|Laboratory and imaging|Rural health access,Talladega,Talladega|Coosa,multi
215,Whatley Health Services — Centreville Clinic,healthcare,Centreville / Bibb County,"Whatley Health Services operates a Federally Qualified Health Center clinic in Centreville providing primary medical, dental, and behavioral health care on a sliding-fee scale for Bibb County residents including uninsured, Medicaid, and justice-involved adults establishing local care after release. Part of the West Alabama FQHC network headquartered in Tuscaloosa. Outpatient clinic—not a hospital emergency department.","Whatley Health Services opera una clínica del Centro de Salud Calificado Federalmente en Centreville que ofrece atención médica primaria, dental y de salud conductual con tarifa móvil para residentes del condado Bibb incluidos adultos con antecedentes penales que establecen atención local tras su liberación.",260 Walnut Street,Centreville,205-926-3296,,https://whatleyhealth.org,Bibb County residents of all ages; sliding-fee based on income; Medicaid and Medicare accepted.,Residentes del condado Bibb de todas las edades; tarifa móvil según ingresos; se aceptan Medicaid y Medicare.,Call 205-926-3296 for appointments; mobile health unit serves rural West Alabama counties.,Llame al 205-926-3296 para citas; la unidad móvil de salud sirve condados rurales del oeste de Alabama.,Monday–Friday clinic hours,centreville|bibb|healthcare|FQHC|primary-care|rural-depth|reentry,Primary medical care|Dental care|Behavioral health|Sliding-fee program|Mobile health unit,Bibb,Bibb,single
216,Mizell Memorial Hospital,healthcare,Opp / Covington County,"Mizell Memorial Hospital in Opp provides 24-hour emergency care, inpatient medical services, and rural health clinic primary care for Covington and Crenshaw county residents including returning citizens without insurance reestablishing a medical home. A critical access hospital serving south-central Alabama—not a walk-in probation or legal aid office.","Mizell Memorial Hospital en Opp ofrece atención de emergencia las 24 horas, servicios médicos hospitalarios y atención primaria en clínica de salud rural para residentes de los condados Covington y Crenshaw incluidos ciudadanos que regresan sin seguro que restablecen un hogar médico.",702 North Main Street,Opp,334-493-3541,,https://www.mizellmemorialhospital.com,Open to Covington and Crenshaw County residents; emergency care regardless of ability to pay.,Abierto a residentes de los condados Covington y Crenshaw; atención de emergencia sin importar capacidad de pago.,Emergency department open 24/7; pairs with Andalusia Career Center and Feeding the Gulf Coast.,Departamento de emergencias abierto las 24 horas; se vincula con el Career Center de Andalusia y Feeding the Gulf Coast.,Emergency 24/7,opp|covington|healthcare|hospital|emergency-care|rural-depth|reentry,Emergency care|Inpatient medical services|Rural health clinic|Primary care access|Diagnostic services,Covington,Covington|Crenshaw,multi
217,Food Bank of East Alabama,food-nutrition,Auburn / Multi-County,"The Food Bank of East Alabama distributes food through more than 175 partner agencies across Chambers, Lee, Macon, Russell, Tallapoosa, Barbour, and Randolph counties, helping returning citizens and low-income families access partner pantries, mobile distributions, and senior meal programs. Regional food bank hub—not a direct walk-in pantry for individuals.","El Banco de Alimentos del Este de Alabama distribuye alimentos a través de más de 175 agencias aliadas en los condados Chambers, Lee, Macon, Russell, Tallapoosa, Barbour y Randolph, ayudando a ciudadanos que regresan y familias de bajos ingresos a acceder a despensas aliadas y distribuciones móviles.",355 Industry Drive,Auburn,334-821-9006,food-bank@foodbankofeastalabama.com,https://foodbankofeastalabama.com,Open to east Alabama residents needing food assistance through partner pantries and programs.,Abierto a residentes del este de Alabama que necesitan asistencia alimentaria mediante despensas y programas aliados.,Find partner pantries at foodbankofeastalabama.com/get-help/find-a-food-pantry; serves seven-county east-central region.,Encuentre despensas aliadas en foodbankofeastalabama.com/get-help/find-a-food-pantry; sirve región de siete condados del centro-este.,Monday–Friday business hours,auburn|lee|food-nutrition|food-bank|rural-depth|reentry,Partner pantry network|Mobile food distributions|Senior meal programs|Backpack programs|SNAP outreach referrals,Lee,Chambers|Lee|Macon|Russell|Tallapoosa|Barbour|Randolph,multi
218,Community Food Bank of Central Alabama — Northeast Region,food-nutrition,Anniston / Multi-County,"The Community Food Bank of Central Alabama serves northeast counties including Calhoun, Cherokee, Clay, Cleburne, Etowah, Talladega, and Winston through a network of more than 300 partner pantries and mobile distributions from its Bessemer warehouse, connecting justice-involved adults to groceries while rebuilding stability. Regional food bank—not a direct walk-in pantry.","El Banco de Alimentos Comunitario de Alabama Central sirve condados del noreste incluyendo Calhoun, Cherokee, Clay, Cleburne, Etowah, Talladega y Winston a través de una red de más de 300 despensas aliadas y distribuciones móviles.",4336 Turin Drive,Bessemer,205-942-8911,,https://feedingal.org,Open to residents in the Central Alabama food bank service area needing food through partner pantries.,Abierto a residentes en el área de servicio del banco de alimentos de Alabama Central que necesitan alimentos mediante despensas aliadas.,"Find partner pantries at feedingal.org; per Feeding Alabama network covers Winston, Talladega, and northeast rural counties.","Encuentre despensas aliadas en feedingal.org; según la red Feeding Alabama cubre Winston, Talladega y condados rurales del noreste.",Monday–Friday business hours,anniston|calhoun|food-nutrition|food-bank|rural-depth|reentry,Partner pantry network|Mobile food distribution|SNAP outreach|Northeast Alabama county coverage,Calhoun,Calhoun|Cherokee|Clay|Cleburne|Etowah|Talladega|Winston,multi
219,Heart of Alabama Food Bank — River Region Extension,food-nutrition,Montgomery / Multi-County,"Heart of Alabama Food Bank distributes groceries through partner agencies across Butler, Chilton, Coosa, Crenshaw, and surrounding River Region counties, helping returning citizens and low-income families access food through affiliated pantries and mobile giveaways beyond Montgomery's urban core. Regional food bank hub—not a direct walk-in pantry.","El Banco de Alimentos Heart of Alabama distribuye comestibles a través de agencias aliadas en los condados Butler, Chilton, Coosa, Crenshaw y circundantes de la región del río, ayudando a ciudadanos que regresan y familias de bajos ingresos a acceder a alimentos.",521 Trade Center Street,Montgomery,334-263-3784,,https://hafb.org,"Open to River Region residents needing food assistance through partner agencies in Butler, Chilton, Coosa, and Crenshaw counties.","Abierto a residentes de la región del río que necesitan asistencia alimentaria mediante agencias aliadas en los condados Butler, Chilton, Coosa y Crenshaw.",Toll-free 1-800-768-3784; find help at hafb.org/find-help per Feeding Alabama network county assignments.,Línea gratuita 1-800-768-3784; encuentre ayuda en hafb.org/find-help según asignaciones de condados de la red Feeding Alabama.,Monday–Friday business hours,montgomery|butler|food-nutrition|food-bank|river-region|rural-depth|reentry,Partner agency food distribution|Mobile food giveaways|River Region county coverage|SNAP outreach referrals,Butler,Butler|Chilton|Coosa|Crenshaw,multi
220,Feeding the Gulf Coast — South Alabama Region,food-nutrition,Theodore / Multi-County,"Feeding the Gulf Coast distributes food through partner pantries and mobile programs across Covington, Conecuh, Clarke, Monroe, and Escambia counties in south Alabama, helping justice-involved adults and families find the nearest food distribution through an online pantry locator. Regional food bank warehouse—not a direct walk-in grocery site.","Feeding the Gulf Coast distribuye alimentos a través de despensas aliadas y programas móviles en los condados Covington, Conecuh, Clarke, Monroe y Escambia en el sur de Alabama, ayudando a adultos con antecedentes penales y familias a encontrar la distribución de alimentos más cercana.",5248 Mobile South Street,Theodore,251-653-1617,,https://www.feedingthegulfcoast.org,Open to south Alabama residents needing food assistance through partner pantries and mobile distributions.,Abierto a residentes del sur de Alabama que necesitan asistencia alimentaria mediante despensas aliadas y distribuciones móviles.,Find pantries at feedingthegulfcoast.org/find-help/find-a-pantry; per Feeding Alabama serves Covington and Conecuh counties.,Encuentre despensas en feedingthegulfcoast.org/find-help/find-a-pantry; según Feeding Alabama sirve los condados Covington y Conecuh.,Monday–Friday business hours,theodore|covington|food-nutrition|food-bank|gulf-coast|rural-depth|reentry,Partner pantry network|Mobile food distributions|South Alabama county coverage|SNAP referral partners,Covington,Covington|Conecuh|Clarke|Monroe|Escambia,multi
