id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage
137,Mariposa Community Health Center — Nogales,healthcare,Nogales / Santa Cruz County,"Mariposa Community Health Center operates Federally Qualified Health Center clinics in Nogales and Rio Rico providing primary care, behavioral health, dental services, and sliding-fee care for uninsured and AHCCCS Medicaid patients including justice-involved adults reestablishing healthcare after release from Santa Cruz County Jail or ADCRR custody. Bilingual staff serve border-region families.","Mariposa Community Health Center opera clínicas FQHC en Nogales y Rio Rico que ofrecen atención primaria, salud conductual, servicios dentales y atención con tarifa móvil para pacientes sin seguro y Medicaid AHCCCS incluidos adultos con antecedentes penales. Personal bilingüe sirve a familias de la región fronteriza.",1852 N. Mastick Way,Nogales,520-281-1555,,https://www.mariposachc.net,Santa Cruz County residents of all ages; sliding scale with proof of income; AHCCCS Medicaid accepted.,Residentes del condado Santa Cruz de todas las edades; escala móvil con prueba de ingresos; se acepta Medicaid AHCCCS.,Call 520-281-1555 for appointments; multiple Nogales-area locations; bilingual services.,Llame al 520-281-1555 para citas; múltiples ubicaciones en el área de Nogales; servicios bilingües.,Monday–Friday clinic hours; varies by location,santa-cruz|nogales|healthcare|FQHC|primary-care|reentry|bilingual,Primary care|Behavioral health|Dental care|Sliding-fee services|Bilingual patient navigation,Santa Cruz,Santa Cruz,single
138,Arizona at Work — Gila County,employment,Globe / Gila County,"Arizona at Work Gila County connects job seekers including justice-involved adults from ADCRR release and Gila County Jail to resume coaching, WIOA training referrals, and fair-chance employment navigation in Globe, Payson, and the Tonto Basin region. Staff coordinate with Cobre Valley Regional Medical Center, DES benefits, and central Arizona reentry partners.","Arizona at Work del condado Gila conecta buscadores de empleo incluidos adultos con antecedentes penales con coaching de currículum y referencias WIOA en Globe, Payson y la región de Tonto Basin.",605 S. Central Avenue,Globe,928-425-7632,,https://arizonaatwork.com,Open to Gila County job seekers including justice-involved individuals; core services free.,Abierto a buscadores de empleo del condado Gila incluidas personas con antecedentes penales.,Register at arizonaatwork.com; call 928-425-7632; pairs with Gila County DES.,Regístrese en arizonaatwork.com; llame al 928-425-7632.,Monday–Friday business hours,gila|globe|employment|arizona-at-work|WIOA|reentry,Job search assistance|Resume coaching|WIOA referrals|Fair-chance employment|Career workshops,Gila,Gila,single
139,Cobre Valley Regional Medical Center,healthcare,Globe / Gila County,"Cobre Valley Regional Medical Center provides primary care, emergency services, and community health outreach for Gila County residents including uninsured and AHCCCS Medicaid patients such as returning citizens establishing local medical care after release from Gila County Jail or ADCRR custody. Direct clinical services—not a walk-in benefits office.","Cobre Valley Regional Medical Center brinda atención primaria, servicios de emergencia y alcance de salud comunitaria para residentes del condado Gila incluidos pacientes sin seguro y Medicaid AHCCCS como ciudadanos que regresan.",5880 S. Hospital Drive,Globe,928-402-1122,,https://www.cobrevvalley.org,Open to Gila County residents; AHCCCS Medicaid and sliding-fee patients welcome including justice-involved adults.,Abierto a residentes del condado Gila; pacientes Medicaid AHCCCS y tarifa móvil bienvenidos.,Call 928-402-1122 for appointments; emergency department 24/7; pairs with Arizona at Work Globe.,Llame al 928-402-1122 para citas; departamento de emergencias 24/7.,Emergency 24/7; clinic hours vary,gila|globe|healthcare|rural|reentry,Primary care|Emergency services|Community health outreach|Sliding-fee care|Specialist referrals,Gila,Gila,single
140,Arizona at Work — Pinal County,employment,Casa Grande / Pinal County,"Arizona at Work Pinal County connects job seekers including justice-involved adults from ADCRR release and Pinal County Jail to resume coaching, WIOA training referrals, and fair-chance employment navigation in Casa Grande, Florence, and Apache Junction. Staff coordinate with Desert Senita Community Health Center, DES benefits, and central Arizona reentry partners.","Arizona at Work del condado Pinal conecta buscadores de empleo incluidos adultos con antecedentes penales con coaching de currículum y referencias WIOA en Casa Grande, Florence y Apache Junction.",820 E. Cottonwood Lane,Casa Grande,520-836-4627,,https://arizonaatwork.com,Open to Pinal County job seekers including justice-involved individuals; core services free.,Abierto a buscadores de empleo del condado Pinal incluidas personas con antecedentes penales.,Register at arizonaatwork.com; call 520-836-4627; pairs with Pinal County DES.,Regístrese en arizonaatwork.com; llame al 520-836-4627.,Monday–Friday business hours,pinal|casa-grande|employment|arizona-at-work|WIOA|reentry,Job search assistance|Resume coaching|WIOA referrals|Fair-chance employment|Career workshops,Pinal,Pinal,single
141,Desert Senita Community Health Center,healthcare,Ajo / Pinal County,"Desert Senita Community Health Center operates Federally Qualified Health Center clinics across western Pinal County providing primary care, behavioral health, dental services, and sliding-fee care for uninsured and AHCCCS Medicaid patients including justice-involved adults in Ajo, Casa Grande, and Maricopa. FQHC services support returning citizens establishing healthcare after release.","Desert Senita Community Health Center opera clínicas FQHC en el oeste del condado Pinal que ofrecen atención primaria, salud conductual, servicios dentales y atención con tarifa móvil para pacientes sin seguro y Medicaid AHCCCS incluidos adultos con antecedentes penales en Ajo, Casa Grande y Maricopa.",1051 W. Ajo Way,Ajo,520-387-5651,,https://www.dschc.org,Pinal County residents of all ages; sliding scale with proof of income; AHCCCS Medicaid accepted.,Residentes del condado Pinal de todas las edades; escala móvil con prueba de ingresos; se acepta Medicaid AHCCCS.,"Call 520-387-5651 for nearest clinic; locations in Ajo, Casa Grande, and Maricopa.","Llame al 520-387-5651 para la clínica más cercana; ubicaciones en Ajo, Casa Grande y Maricopa.",Monday–Friday clinic hours; varies by location,pinal|ajo|healthcare|FQHC|primary-care|reentry,Primary care|Behavioral health|Dental care|Sliding-fee services|Pharmacy assistance,Pinal,Pinal,single
142,Pinal County Adult Probation,probation-parole,Florence / Pinal County,"Pinal County Adult Probation supervises probationers across central Arizona including communities near ADCRR facilities in Florence and Eyman, connecting justice-involved adults to Arizona at Work centers, Desert Senita Community Health Center, and DES benefits partners. Assigned officers handle compliance reporting—not emergency housing or SNAP intake.","Probatoria para Adultos del condado Pinal supervisa a personas en probatoria en el centro de Arizona incluidas comunidades cerca de instalaciones de ADCRR en Florence y Eyman, conectando adultos con antecedentes penales con centros Arizona at Work y aliados de salud.",971 N. Jason Lopez Circle,Florence,520-866-5300,,https://www.pinalcountyaz.gov/AdultProbation,Adults under Pinal County probation supervision; report to assigned officer.,Adultos bajo supervisión probatoria del condado Pinal; reporte al oficial asignado.,Call 520-866-5300 for office information; ask your officer about workforce and healthcare referrals.,Llame al 520-866-5300; pregunte a su oficial sobre referencias laborales y de salud.,Monday–Friday business hours,pinal|florence|probation-parole|community-supervision|reentry,Probation supervision|Community reporting|Treatment referrals|Employment partner coordination|Reentry navigation,Pinal,Pinal,single
143,Rehoboth — Transitional & Affordable Housing,housing,Phoenix / Maricopa County,Rehoboth Community Development Corporation operates transitional and affordable rental housing programs for low-income Maricopa County households including returning citizens rebuilding stable tenancy after incarceration. Property management and supportive services connect residents to St. Joseph the Worker and Community Legal Services for employment and tenant-rights support.,Rehoboth Community Development Corporation opera programas de vivienda de alquiler transicional y asequible para hogares de bajos ingresos del condado Maricopa incluidos ciudadanos que regresan que reconstruyen arrendamiento estable después de la encarcelación.,3102 North 35th Avenue,Phoenix,602-258-7366,,https://www.rehobothcdc.org,Low-income Maricopa County households; justice-involved applicants may qualify for transitional units per screening.,Hogares de bajos ingresos del condado Maricopa; solicitantes con antecedentes penales pueden calificar para unidades transicionales según evaluación.,Call 602-258-7366 for availability; not an emergency shelter.,Llame al 602-258-7366 para disponibilidad; no es refugio de emergencia.,Monday–Friday business hours,phoenix|maricopa|housing|affordable|transitional|reentry,Affordable rental housing|Transitional housing|Tenant support|Employment referrals|Housing stabilization,Maricopa,Maricopa,single
144,Family Promise of Greater Phoenix,housing,Phoenix / Maricopa County,"Family Promise of Greater Phoenix provides emergency shelter, case management, and rehousing for homeless families in Maricopa County including parents returning from incarceration seeking reunification with children. Congregation-based shelter network connects families to DES benefits, ARIZONA@WORK, and permanent housing partners.","Family Promise of Greater Phoenix ofrece refugio de emergencia, manejo de casos y realojamiento para familias sin hogar en el condado Maricopa incluidos padres que regresan de la encarcelación que buscan reunificación con sus hijos.",7227 North 16th Street,Phoenix,602-263-8856,,https://familypromisegp.org,Homeless families with children in Maricopa County; justice-involved parents welcome per intake.,Familias sin hogar con niños en el condado Maricopa; padres con antecedentes penales bienvenidos según admisión.,Call 602-263-8856 for intake; host congregation network across metro Phoenix.,Llame al 602-263-8856 para admisión; red de congregaciones anfitrionas en el área metropolitana de Phoenix.,Contact for intake hours,phoenix|maricopa|housing|families|shelter|reentry,Emergency family shelter|Case management|Rehousing assistance|Benefits navigation|Employment referrals,Maricopa,Maricopa,single
145,Sojourner Center — Emergency Family Shelter,housing,Phoenix / Maricopa County,"Sojourner Center operates one of Arizona's largest domestic violence emergency shelters and transitional housing programs for women and children fleeing abuse in Maricopa County, including justice-involved survivors returning from custody. Advocates connect residents to legal aid, DES benefits, and behavioral health treatment. DV-focused shelter—not a general men's homeless program.","Sojourner Center opera uno de los mayores refugios de emergencia por violencia doméstica y programas de vivienda transicional para mujeres y niños que huyen del abuso en el condado Maricopa, incluidas sobrevivientes con antecedentes penales que regresan de la custodia.",4101 East Cotton Lane,Phoenix,602-244-0089,,https://sojournercenter.org,Women and children fleeing domestic violence in Maricopa County; justice-involved survivors eligible per safety assessment.,Mujeres y niños que huyen de violencia doméstica en el condado Maricopa; sobrevivientes con antecedentes penales elegibles según evaluación de seguridad.,24/7 crisis line 602-244-0089; confidential intake; pairs with Community Legal Services.,Línea de crisis 24/7 602-244-0089; admisión confidencial; se vincula con Community Legal Services.,Crisis line 24/7; shelter intake around the clock,phoenix|maricopa|housing|domestic-violence|shelter|reentry,Emergency DV shelter|Transitional housing|Safety planning|Legal advocacy referrals|Benefits navigation,Maricopa,Maricopa,single
146,Halle Women's Center — Transitional Housing,housing,Tucson / Pima County,"Halle Women's Center provides transitional housing and supportive services for homeless women in Pima County including justice-involved women released from Arizona State Prison Complex Tucson or Pima County Jail. Case managers coordinate CODAC treatment, Primavera employment programs, and DES benefits enrollment.",Halle Women's Center ofrece vivienda transicional y servicios de apoyo para mujeres sin hogar en el condado Pima incluidas mujeres con antecedentes penales liberadas de la prisión estatal de Tucson o la cárcel del condado Pima.,2800 East 18th Street,Tucson,520-622-6696,,https://www.hallewomen.org,Homeless women in Pima County; justice-involved women welcome per program screening.,Mujeres sin hogar en el condado Pima; mujeres con antecedentes penales bienvenidas según evaluación del programa.,Call 520-622-6696 for intake; pairs with Primavera and Our Family Services.,Llame al 520-622-6696 para admisión; se vincula con Primavera y Our Family Services.,Contact for intake hours,tucson|pima|housing|women|transitional|reentry,Transitional housing|Case management|Employment support|Treatment referrals|Benefits navigation,Pima,Pima,single
147,Yavapai Casa for Kids — Housing & Family Support,housing,Prescott / Yavapai County,"Yavapai Casa for Kids provides housing navigation, kinship caregiver support, and family stabilization services for vulnerable households in Yavapai County including justice-involved parents working toward reunification after CPS or criminal justice involvement. Advocates connect families to West Yavapai Guidance Clinic and ARIZONA@WORK Prescott.","Yavapai Casa for Kids ofrece navegación de vivienda, apoyo a cuidadores de parentesco y servicios de estabilización familiar para hogares vulnerables en el condado Yavapai incluidos padres con antecedentes penales que trabajan hacia la reunificación.",851 South McCormick Street,Prescott,928-445-0800,,https://www.yavapaicasaforkids.org,Yavapai County families with child-welfare or housing instability; justice-involved parents may qualify for kinship and stabilization support.,Familias del condado Yavapai con inestabilidad de bienestar infantil o vivienda; padres con antecedentes penales pueden calificar para apoyo de parentesco y estabilización.,Call 928-445-0800; not an emergency men's shelter.,Llame al 928-445-0800; no es refugio de emergencia para hombres.,Monday–Friday business hours,prescott|yavapai|housing|families|kinship|reentry,Housing navigation|Kinship caregiver support|Family stabilization|Benefits referrals|Employment connections,Yavapai,Yavapai,single
148,Catholic Community Services — Southern Arizona Housing,housing,Tucson / Pima County,"Catholic Community Services of Southern Arizona operates scattered-site housing, rapid rehousing, and homeless prevention for low-income households in Pima, Santa Cruz, and Cochise counties including returning citizens establishing tenancy after incarceration. Housing specialists coordinate with El Rio Health and Southern Arizona Legal Aid.","Catholic Community Services del Sur de Arizona opera vivienda dispersa, realojamiento rápido y prevención de falta de vivienda para hogares de bajos ingresos en los condados Pima, Santa Cruz y Cochise incluidos ciudadanos que regresan que establecen arrendamiento después de la encarcelación.",140 West Speedway Boulevard,Tucson,520-623-0344,,https://www.ccs-soaz.org,Low-income households in southern Arizona service area facing homelessness; justice-involved adults may qualify for rapid rehousing.,Hogares de bajos ingresos en el área de servicio del sur de Arizona que enfrentan falta de vivienda; adultos con antecedentes penales pueden calificar para realojamiento rápido.,Call 520-623-0344 for housing intake; multiple southern Arizona counties served.,Llame al 520-623-0344 para admisión de vivienda; sirve múltiples condados del sur de Arizona.,Monday–Friday business hours,tucson|pima|housing|rapid-rehousing|southern-arizona|reentry,Rapid rehousing|Homeless prevention|Scattered-site housing|Case management|Benefits navigation,Pima,Pima|Santa Cruz|Cochise,multi
149,Northland Pioneer College — Housing & Basic Needs Support,housing,Show Low / Navajo County,"Northland Pioneer College student services connect justice-involved adults in Navajo and Apache counties to emergency housing referrals, basic needs assistance, and GED pathways through White Mountain and Show Low campuses. Staff coordinate with DES Lakeside office and North Country HealthCare for rural reentry stabilization—not a standalone shelter operator.","Los servicios estudiantiles de Northland Pioneer College conectan a adultos con antecedentes penales en los condados Navajo y Apache con referencias de vivienda de emergencia, asistencia de necesidades básicas y vías GED a través de campus rurales.",1001 West Deuce of Clubs,Show Low,928-532-6111,,https://www.npc.edu,NPC students and community referrals in Navajo and Apache counties; justice-involved adults eligible for adult education and basic needs navigation.,Estudiantes de NPC y referencias comunitarias en los condados Navajo y Apache; adultos con antecedentes penales elegibles para educación de adultos y navegación de necesidades básicas.,Call 928-532-6111; pairs with DES Lakeside and ARIZONA@WORK rural offices.,Llame al 928-532-6111; se vincula con DES Lakeside y oficinas rurales de ARIZONA@WORK.,Campus hours vary by location,show-low|navajo|apache|housing|referrals|reentry,Housing referrals|Basic needs navigation|GED pathways|Student support|Rural reentry coordination,Navajo,Navajo|Apache,multi
150,Greenlee County Housing Department,housing,Clifton / Greenlee County,"Greenlee County Community Development coordinates affordable housing lists, emergency rental assistance referrals, and homeless prevention navigation for low-income residents in Greenlee and eastern Graham counties including returning citizens from Safford area correctional releases. County housing navigation—not a 24-hour walk-in shelter.","El Desarrollo Comunitario del condado Greenlee coordina listas de vivienda asequible, referencias de asistencia de alquiler de emergencia y navegación de prevención de falta de vivienda para residentes de bajos ingresos en Greenlee y el este del condado Graham.",2535 South Coronado Boulevard,Morenci,928-865-2072,,https://www.greenlee.az.gov,Low-income Greenlee County residents facing housing instability; justice-involved adults may qualify for emergency rental referrals.,Residentes de bajos ingresos del condado Greenlee que enfrentan inestabilidad de vivienda; adultos con antecedentes penales pueden calificar para referencias de alquiler de emergencia.,Call 928-865-2072; coordinate with Graham County DES Safford office.,Llame al 928-865-2072; coordine con la oficina DES de Safford en el condado Graham.,Monday–Friday business hours,greenlee|graham|housing|rental-assistance|rural|reentry,Affordable housing lists|Emergency rental referrals|Homeless prevention navigation|County housing counseling,Greenlee,Greenlee|Graham,multi
151,La Paz County — Housing & Community Development,housing,Parker / La Paz County,"La Paz County Community Development connects low-income residents in Parker and the Colorado River communities to emergency rental assistance, weatherization referrals, and homeless prevention resources for justice-involved adults returning to rural western Arizona. County office—not an emergency shelter.","El Desarrollo Comunitario del condado La Paz conecta a residentes de bajos ingresos en Parker y las comunidades del río Colorado con asistencia de alquiler de emergencia, referencias de climatización y recursos de prevención de falta de vivienda.",1108 Joshua Avenue,Parker,928-669-6131,,https://www.co.la-paz.az.us,La Paz County residents meeting income guidelines for housing assistance programs; justice-involved adults may apply for rental assistance.,Residentes del condado La Paz que cumplan las pautas de ingresos para programas de asistencia de vivienda; adultos con antecedentes penales pueden solicitar asistencia de alquiler.,Call 928-669-6131; pairs with DES Parker office and Crossroads Mission Yuma for overflow referrals.,Llame al 928-669-6131; se vincula con la oficina DES de Parker y Crossroads Mission en Yuma.,Monday–Friday business hours,parker|la-paz|housing|rental-assistance|rural|reentry,Emergency rental assistance|Homeless prevention|Weatherization referrals|Housing counseling|County resource navigation,La Paz,La Paz,single
152,Mohave County Community Housing,housing,Kingman / Mohave County,"Mohave County Community Development Block Grant housing programs connect low-income residents in Kingman, Lake Havasu City, and Bullhead City to emergency shelter referrals, rental assistance, and homeless prevention for justice-involved adults returning from Mohave County Detention Center. County navigation office—not a direct shelter operator.","Los programas de vivienda CDBG del condado Mohave conectan a residentes de bajos ingresos en Kingman, Lake Havasu City y Bullhead City con referencias de refugio de emergencia, asistencia de alquiler y prevención de falta de vivienda.",700 West Beale Street,Kingman,928-753-0723,,https://www.mohave.gov,Low-income Mohave County residents; justice-involved adults may qualify for rental and shelter referrals.,Residentes de bajos ingresos del condado Mohave; adultos con antecedentes penales pueden calificar para referencias de alquiler y refugio.,Call 928-753-0723; pairs with Kingman ARIZONA@WORK and DES Kingman office.,Llame al 928-753-0723; se vincula con ARIZONA@WORK Kingman y oficina DES.,Monday–Friday business hours,kingman|mohave|housing|rental-assistance|reentry,Emergency shelter referrals|Rental assistance|Homeless prevention|CDBG housing navigation,Mohave,Mohave,single
153,Gila County Housing & Community Action,housing,Globe / Gila County,"Gila County Community Action Program coordinates emergency rental assistance, utility help, and homeless prevention for low-income households in Gila and eastern Maricopa foothill communities including returning citizens released to Globe and Payson. Community action navigation—not a walk-in emergency shelter.","El Programa de Acción Comunitaria del condado Gila coordina asistencia de alquiler de emergencia, ayuda con servicios públicos y prevención de falta de vivienda para hogares de bajos ingresos en Gila y comunidades del este de Maricopa.",5515 South Apache Avenue,Globe,928-425-7631,,https://www.gilacountyaz.gov,Low-income Gila County residents; justice-involved adults may qualify for emergency rental and utility assistance.,Residentes de bajos ingresos del condado Gila; adultos con antecedentes penales pueden calificar para asistencia de alquiler y servicios públicos de emergencia.,Call 928-425-7631; pairs with DES Globe office and Cobre Valley Regional Medical Center.,Llame al 928-425-7631; se vincula con oficina DES Globe.,Monday–Friday business hours,globe|gila|housing|rental-assistance|community-action|reentry,Emergency rental assistance|Utility assistance|Homeless prevention|Housing counseling,Gila,Gila,single
154,Maricopa County Adult Education,education,Phoenix / Maricopa County,Maricopa County School Superintendent Adult Education programs provide free High School Equivalency and English language instruction at community sites across Maricopa County for justice-involved adults rebuilding education credentials after release from county jail or state prison.,Los programas de Educación para Adultos del Superintendente Escolar del condado Maricopa ofrecen equivalencia de secundaria e instrucción de inglés gratuitas en sitios comunitarios para adultos con antecedentes penales.,4041 North 21st Avenue,Phoenix,602-506-3884,,https://www.maricopa.gov/560/Adult-Education,Maricopa County residents age 16+ without high school diploma; free HSE classes.,Residentes del condado Maricopa de 16+ años sin diploma de secundaria; clases HSE gratuitas.,Call 602-506-3884 for nearest class site; pairs with Rio Salado and ARIZONA@WORK.,Llame al 602-506-3884 para el sitio de clases más cercano.,Class schedules vary,phoenix|maricopa|education|HSE|GED|reentry,High School Equivalency|English language instruction|Adult education|Workforce pathway referrals,Maricopa,Maricopa,single
155,Arizona Western College — Adult Education,education,Yuma / Yuma County,Arizona Western College Adult Education offers free GED preparation and English language classes for Yuma and La Paz county adults including justice-involved students returning from Arizona State Prison Complex Yuma and county jail releases.,Arizona Western College Educación para Adultos ofrece preparación GED gratuita y clases de inglés para adultos de los condados Yuma y La Paz incluidos estudiantes con antecedentes penales.,2020 South Avenue 8 East,Yuma,928-344-7567,,https://www.azwestern.edu,Yuma and La Paz County adults age 16+; free HSE classes.,Adultos de los condados Yuma y La Paz de 16+ años; clases HSE gratuitas.,Call 928-344-7567; main Yuma campus; pairs with ARIZONA@WORK Yuma.,Llame al 928-344-7567; campus principal Yuma.,Class schedules vary,yuma|la-paz|education|GED|reentry,GED preparation|English language learning|Adult education|Workforce referrals,Yuma,Yuma|La Paz,multi
156,Cochise College — Adult Education,education,Sierra Vista / Cochise County,"Cochise College Adult Education provides free GED and High School Equivalency classes for Cochise County adults including justice-involved residents at Sierra Vista and Douglas campuses, coordinating with Fort Huachuca-area workforce partners.",Cochise College Educación para Adultos ofrece clases GED y equivalencia de secundaria gratuitas para adultos del condado Cochise incluidos residentes con antecedentes penales.,901 North Colombo Avenue,Sierra Vista,520-515-5456,,https://www.cochise.edu,Cochise County adults age 16+; free HSE preparation.,Adultos del condado Cochise de 16+ años; preparación HSE gratuita.,Call 520-515-5456; Sierra Vista and Douglas sites; pairs with DES Sierra Vista.,Llame al 520-515-5456; sitios Sierra Vista y Douglas.,Class schedules vary,sierra-vista|cochise|education|GED|reentry,GED preparation|High School Equivalency|Adult education|Workforce referrals,Cochise,Cochise,single
157,Coconino Community College — Adult Education,education,Flagstaff / Coconino County,"Coconino Community College Adult Education offers free GED preparation and English language instruction for northern Arizona adults including justice-involved Flagstaff residents, with referrals from Coconino County Jail programs and North Country HealthCare.",Coconino Community College Educación para Adultos ofrece preparación GED gratuita e instrucción de inglés para adultos del norte de Arizona incluidos residentes de Flagstaff con antecedentes penales.,2800 South Lone Tree Road,Flagstaff,928-527-1222,,https://www.coconino.edu,Coconino County adults age 16+; free HSE and ESL classes.,Adultos del condado Coconino de 16+ años; clases HSE y ESL gratuitas.,Call 928-527-1222; Lone Tree campus; pairs with ARIZONA@WORK Flagstaff.,Llame al 928-527-1222; campus Lone Tree.,Class schedules vary,flagstaff|coconino|education|GED|reentry,GED preparation|English language instruction|Adult education|Workforce referrals,Coconino,Coconino,single
158,Society of St. Vincent de Paul — Phoenix,basic-needs,Phoenix / Maricopa County,"Society of St. Vincent de Paul Phoenix provides emergency food boxes, clothing, utility assistance, and furniture for low-income Maricopa County households including returning citizens reestablishing basic needs after incarceration. Vincentian volunteers operate neighborhood conferences and a central dining room—not a benefits application office.","La Sociedad de San Vicente de Paul Phoenix ofrece cajas de alimentos de emergencia, ropa, asistencia con servicios públicos y muebles para hogares de bajos ingresos del condado Maricopa incluidos ciudadanos que regresan.",420 West Watkins Street,Phoenix,602-261-6888,,https://www.stvincentdepaul.net,Low-income Maricopa County residents in need; justice-involved households welcome for food and clothing assistance.,Residentes de bajos ingresos del condado Maricopa en necesidad; hogares con antecedentes penales bienvenidos para asistencia de alimentos y ropa.,Call 602-261-6888; dining room meals available; pairs with St. Mary's Food Bank.,Llame al 602-261-6888; comidas en comedor disponibles.,Dining room and assistance hours vary; call ahead,phoenix|maricopa|basic-needs|food|clothing|reentry,Emergency food boxes|Clothing|Utility assistance|Furniture|Dining room meals,Maricopa,Maricopa,single
159,Interfaith Community Services — Tucson,basic-needs,Tucson / Pima County,"Interfaith Community Services provides emergency food, financial assistance, and basic needs navigation for low-income Pima County households including returning citizens, operating a food bank and utility assistance program in northwest Tucson.","Interfaith Community Services ofrece alimentos de emergencia, asistencia financiera y navegación de necesidades básicas para hogares de bajos ingresos del condado Pima incluidos ciudadanos que regresan.",2820 West Ina Road,Tucson,520-297-6049,,https://www.icstucson.org,Low-income Pima County residents; justice-involved households may qualify for emergency assistance.,Residentes de bajos ingresos del condado Pima; hogares con antecedentes penales pueden calificar para asistencia de emergencia.,Call 520-297-6049; food bank and financial assistance by appointment.,Llame al 520-297-6049; banco de alimentos y asistencia financiera con cita.,Monday–Friday business hours,tucson|pima|basic-needs|food|utility|reentry,Emergency food bank|Financial assistance|Utility help|Basic needs navigation|Referrals,Pima,Pima,single
160,Yuma Community Food Bank,basic-needs,Yuma / Yuma County,Yuma Community Food Bank distributes emergency groceries and partners with Crossroads Mission and DES Yuma to support low-income households in Yuma and La Paz counties including returning citizens rebuilding food security after incarceration.,Yuma Community Food Bank distribuye comestibles de emergencia y se asocia con Crossroads Mission y DES Yuma para apoyar hogares de bajos ingresos en los condados Yuma y La Paz.,2404 East 24th Street,Yuma,928-343-1243,,https://www.yumafoodbank.org,Low-income Yuma and La Paz County residents; no criminal-record barrier stated.,Residentes de bajos ingresos de los condados Yuma y La Paz; sin barrera de antecedentes indicada.,Call 928-343-1243 for distribution schedule; pairs with Community Food Bank of Southern Arizona network.,Llame al 928-343-1243 para horario de distribución.,Distribution hours vary; call ahead,yuma|la-paz|basic-needs|food-bank|reentry,Emergency food distribution|Grocery boxes|Partner agency referrals|Nutrition support,Yuma,Yuma|La Paz,multi
161,Arizona's Children Association — Family Support,family-children,Phoenix / Maricopa County,"Arizona's Children Association provides foster care, kinship support, and family preservation services for vulnerable Maricopa County families including justice-involved parents working toward reunification after CPS or criminal justice involvement. Case managers coordinate DES child care subsidies and housing partners.","Arizona's Children Association ofrece cuidado de crianza, apoyo de parentesco y servicios de preservación familiar para familias vulnerables del condado Maricopa incluidos padres con antecedentes penales que trabajan hacia la reunificación.",3716 East Columbia Street,Phoenix,602-234-1935,,https://www.arizonaschildren.org,Maricopa County families involved with child welfare or needing kinship support; justice-involved parents may qualify for reunification services.,Familias del condado Maricopa involucradas con bienestar infantil o que necesitan apoyo de parentesco; padres con antecedentes penales pueden calificar.,Call 602-234-1935; not an emergency CPS hotline.,Llame al 602-234-1935; no es línea directa de emergencia de CPS.,Monday–Friday business hours,phoenix|maricopa|family-children|kinship|reunification|reentry,Kinship caregiver support|Family preservation|Foster care navigation|Parent education|Benefits referrals,Maricopa,Maricopa,single
162,Community Food Bank of Southern Arizona,food-nutrition,Tucson / Pima County,"Community Food Bank of Southern Arizona distributes groceries through partner agencies and direct programs across Pima, Santa Cruz, Cochise, and Graham counties for low-income households including returning citizens reestablishing food security after incarceration.","Community Food Bank del Sur de Arizona distribuye comestibles a través de agencias aliadas y programas directos en los condados Pima, Santa Cruz, Cochise y Graham para hogares de bajos ingresos.",3003 South Country Club Road,Tucson,520-622-0525,,https://www.communityfoodbank.org,Low-income residents in southern Arizona service area; partner agency referral or direct distribution sites.,Residentes de bajos ingresos en el área de servicio del sur de Arizona; referencia de agencia aliada o sitios de distribución directa.,Call 520-622-0525 or use food bank locator online; not a SNAP application office.,Llame al 520-622-0525 o use el localizador en línea; no es oficina de solicitud SNAP.,Distribution hours vary by site,tucson|pima|food-nutrition|food-bank|southern-arizona|reentry,Emergency food distribution|Partner agency network|Nutrition programs|Mobile food pantry,Pima,Pima|Santa Cruz|Cochise|Graham,multi
163,Maricopa County Recorder — Voter Registration & ID,id-documentation,Phoenix / Maricopa County,"The Maricopa County Recorder's Office assists residents with voter registration, replacement voter ID cards, and guidance on restoring voting rights after felony convictions under Arizona law. Staff provide forms and referrals to Arizona MVD and Community Legal Services—not DMV licensing services.","La Oficina del Registrador del condado Maricopa ayuda a residentes con registro de votantes, tarjetas de identificación de votante de reemplazo y orientación sobre restauración de derechos de voto después de condenas por delitos graves según la ley de Arizona.",111 South 3rd Avenue,Phoenix,602-506-1511,,https://recorder.maricopa.gov,Maricopa County residents; individuals with felony convictions should verify rights restoration requirements.,Residentes del condado Maricopa; personas con condenas por delitos graves deben verificar requisitos de restauración de derechos.,Call 602-506-1511; online voter registration at ServiceArizona.com; pairs with Arizona MVD.,Llame al 602-506-1511; registro de votantes en ServiceArizona.com; se vincula con MVD de Arizona.,Monday–Friday business hours,phoenix|maricopa|id-documentation|voting-rights|reentry,Voter registration|Voter ID guidance|Rights restoration information|Document counseling,Maricopa,Maricopa,single
