id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
269,Region VI Mental Health Center,healthcare,Hattiesburg / Multi-County,"Region VI Mental Health Center provides outpatient mental health, substance use treatment, and crisis stabilization services for residents across its multi-county service area including justice-involved adults returning from MDOC custody or county jail. Clinicians coordinate with MDHS benefits, Mississippi Works, and Mississippi Center for Legal Services for reentry stabilization. CMHC—not emergency housing or probation reporting.","Region VI Mental Health Center ofrece salud mental ambulatoria, tratamiento de uso de sustancias y estabilización en crisis para residentes en su área de servicio multicontado incluidos adultos con antecedentes penales que regresan de custodia MDOC o cárcel del condado.",1500 Hardy Street,Hattiesburg,601-544-4641,,https://www.region6mhc.org,Residents of Forrest County and surrounding service area; justice-involved individuals welcome per program policy.,Residentes del condado Forrest y área de servicio circundante; personas con antecedentes penales bienvenidas según política del programa.,Call 601-544-4641 for intake; coordinate with county MDHS office and Mississippi Works partners.,Llame al 601-544-4641 para admisión; coordine con la oficina MDHS del condado y aliados de Mississippi Works.,Monday–Friday business hours,forrest|mississippi|healthcare|tier-a-fill|reentry,Benefits navigation|Reentry navigation|Partner referrals,Forrest,Forrest|Lamar|Marion|Covington|Jefferson Davis|Lawrence|Pearl River,multi,accepts_criminal_record
270,Region VI Mental Health Center — SUD Services,substance-use-treatment,Hattiesburg / Multi-County,"Region VI Mental Health Center — SUD Services is a statewide or regional referral resource for Mississippians affected by the criminal justice system. Region VI Mental Health Center operates outpatient and intensive outpatient substance use disorder programs, medication-assisted treatment referrals, and co-occurring mental health services for justice-involved clients across its regional catchment area. SUD treatment—not a walk-in SNAP or parole office. Users can search by location, service type, or need to find active providers in 7 Mississippi counties. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Region VI Mental Health Center — SUD Services es un recurso de referencia estatal o regional para misisipianos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en 7 condados de Mississippi. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",1500 Hardy Street,Hattiesburg,601-544-4641,,https://www.region6mhc.org,Residents of Forrest County and surrounding service area; justice-involved individuals welcome per program policy.,Residentes del condado Forrest y área de servicio circundante; personas con antecedentes penales bienvenidas según política del programa.,Call 601-544-4641 for intake; coordinate with county MDHS office and Mississippi Works partners.,Llame al 601-544-4641 para admisión; coordine con la oficina MDHS del condado y aliados de Mississippi Works.,Monday–Friday business hours,forrest|mississippi|substance-use-treatment|tier-a-fill|reentry,Benefits navigation|Reentry navigation|Partner referrals,Forrest,Forrest|Lamar|Marion|Covington|Jefferson Davis|Lawrence|Pearl River,multi,
271,Region VII Mental Health Center,healthcare,Gulfport / Multi-County,"Region VII Mental Health Center provides outpatient mental health, substance use treatment, and crisis stabilization services for residents across its multi-county service area including justice-involved adults returning from MDOC custody or county jail. Clinicians coordinate with MDHS benefits, Mississippi Works, and Mississippi Center for Legal Services for reentry stabilization. CMHC—not emergency housing or probation reporting.","Region VII Mental Health Center ofrece salud mental ambulatoria, tratamiento de uso de sustancias y estabilización en crisis para residentes en su área de servicio multicontado incluidos adultos con antecedentes penales que regresan de custodia MDOC o cárcel del condado.",1520 Broad Avenue,Gulfport,228-863-6471,,https://www.region7mhc.org,Residents of Harrison County and surrounding service area; justice-involved individuals welcome per program policy.,Residentes del condado Harrison y área de servicio circundante; personas con antecedentes penales bienvenidas según política del programa.,Call 228-863-6471 for intake; coordinate with county MDHS office and Mississippi Works partners.,Llame al 228-863-6471 para admisión; coordine con la oficina MDHS del condado y aliados de Mississippi Works.,Monday–Friday business hours,harrison|mississippi|healthcare|tier-a-fill|reentry,Benefits navigation|Reentry navigation|Partner referrals,Harrison,Harrison|Hancock|Stone|Jackson|George|Greene,multi,accepts_criminal_record
272,Region VII Mental Health Center — SUD Services,substance-use-treatment,Gulfport / Multi-County,"Region VII Mental Health Center — SUD Services is a statewide or regional referral resource for Mississippians affected by the criminal justice system. Region VII Mental Health Center operates outpatient and intensive outpatient substance use disorder programs, medication-assisted treatment referrals, and co-occurring mental health services for justice-involved clients across its regional catchment area. SUD treatment—not a walk-in SNAP or parole office. Users can search by location, service type, or need to find active providers in 6 Mississippi counties. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Region VII Mental Health Center — SUD Services es un recurso de referencia estatal o regional para misisipianos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en 6 condados de Mississippi. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",1520 Broad Avenue,Gulfport,228-863-6471,,https://www.region7mhc.org,Residents of Harrison County and surrounding service area; justice-involved individuals welcome per program policy.,Residentes del condado Harrison y área de servicio circundante; personas con antecedentes penales bienvenidas según política del programa.,Call 228-863-6471 for intake; coordinate with county MDHS office and Mississippi Works partners.,Llame al 228-863-6471 para admisión; coordine con la oficina MDHS del condado y aliados de Mississippi Works.,Monday–Friday business hours,harrison|mississippi|substance-use-treatment|tier-a-fill|reentry,Benefits navigation|Reentry navigation|Partner referrals,Harrison,Harrison|Hancock|Stone|Jackson|George|Greene,multi,
273,Region VIII Mental Health Center,healthcare,McComb / Multi-County,"Region VIII Mental Health Center provides outpatient mental health, substance use treatment, and crisis stabilization services for residents across its multi-county service area including justice-involved adults returning from MDOC custody or county jail. Clinicians coordinate with MDHS benefits, Mississippi Works, and Mississippi Center for Legal Services for reentry stabilization. CMHC—not emergency housing or probation reporting.","Region VIII Mental Health Center ofrece salud mental ambulatoria, tratamiento de uso de sustancias y estabilización en crisis para residentes en su área de servicio multicontado incluidos adultos con antecedentes penales que regresan de custodia MDOC o cárcel del condado.",103 South Pearl Street,McComb,601-684-2171,,https://www.region8mhc.org,Residents of Pike County and surrounding service area; justice-involved individuals welcome per program policy.,Residentes del condado Pike y área de servicio circundante; personas con antecedentes penales bienvenidas según política del programa.,Call 601-684-2171 for intake; coordinate with county MDHS office and Mississippi Works partners.,Llame al 601-684-2171 para admisión; coordine con la oficina MDHS del condado y aliados de Mississippi Works.,Monday–Friday business hours,pike|mississippi|healthcare|tier-a-fill|reentry,Benefits navigation|Reentry navigation|Partner referrals,Pike,Pike|Walthall|Amite|Wilkinson|Franklin|Adams|Jefferson,multi,accepts_criminal_record
274,Region VIII Mental Health Center — SUD Services,substance-use-treatment,McComb / Multi-County,"Region VIII Mental Health Center — SUD Services is a statewide or regional referral resource for Mississippians affected by the criminal justice system. Region VIII Mental Health Center operates outpatient and intensive outpatient substance use disorder programs, medication-assisted treatment referrals, and co-occurring mental health services for justice-involved clients across its regional catchment area. SUD treatment—not a walk-in SNAP or parole office. Users can search by location, service type, or need to find active providers in 7 Mississippi counties. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Region VIII Mental Health Center — SUD Services es un recurso de referencia estatal o regional para misisipianos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en 7 condados de Mississippi. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",103 South Pearl Street,McComb,601-684-2171,,https://www.region8mhc.org,Residents of Pike County and surrounding service area; justice-involved individuals welcome per program policy.,Residentes del condado Pike y área de servicio circundante; personas con antecedentes penales bienvenidas según política del programa.,Call 601-684-2171 for intake; coordinate with county MDHS office and Mississippi Works partners.,Llame al 601-684-2171 para admisión; coordine con la oficina MDHS del condado y aliados de Mississippi Works.,Monday–Friday business hours,pike|mississippi|substance-use-treatment|tier-a-fill|reentry,Benefits navigation|Reentry navigation|Partner referrals,Pike,Pike|Walthall|Amite|Wilkinson|Franklin|Adams|Jefferson,multi,
275,Region IX Mental Health Center,healthcare,Brookhaven / Multi-County,"Region IX Mental Health Center provides outpatient mental health, substance use treatment, and crisis stabilization services for residents across its multi-county service area including justice-involved adults returning from MDOC custody or county jail. Clinicians coordinate with MDHS benefits, Mississippi Works, and Mississippi Center for Legal Services for reentry stabilization. CMHC—not emergency housing or probation reporting.","Region IX Mental Health Center ofrece salud mental ambulatoria, tratamiento de uso de sustancias y estabilización en crisis para residentes en su área de servicio multicontado incluidos adultos con antecedentes penales que regresan de custodia MDOC o cárcel del condado.",311 West Cherokee Street,Brookhaven,601-833-3318,,https://www.region9mhc.org,Residents of Lincoln County and surrounding service area; justice-involved individuals welcome per program policy.,Residentes del condado Lincoln y área de servicio circundante; personas con antecedentes penales bienvenidas según política del programa.,Call 601-833-3318 for intake; coordinate with county MDHS office and Mississippi Works partners.,Llame al 601-833-3318 para admisión; coordine con la oficina MDHS del condado y aliados de Mississippi Works.,Monday–Friday business hours,lincoln|mississippi|healthcare|tier-a-fill|reentry,Benefits navigation|Reentry navigation|Partner referrals,Lincoln,Lincoln|Copiah|Simpson|Franklin|Lawrence,multi,accepts_criminal_record
276,Region IX Mental Health Center — SUD Services,substance-use-treatment,Brookhaven / Multi-County,"Region IX Mental Health Center — SUD Services is a statewide or regional referral resource for Mississippians affected by the criminal justice system. Region IX Mental Health Center operates outpatient and intensive outpatient substance use disorder programs, medication-assisted treatment referrals, and co-occurring mental health services for justice-involved clients across its regional catchment area. SUD treatment—not a walk-in SNAP or parole office. Users can search by location, service type, or need to find active providers in 5 Mississippi counties. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Region IX Mental Health Center — SUD Services es un recurso de referencia estatal o regional para misisipianos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en 5 condados de Mississippi. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",311 West Cherokee Street,Brookhaven,601-833-3318,,https://www.region9mhc.org,Residents of Lincoln County and surrounding service area; justice-involved individuals welcome per program policy.,Residentes del condado Lincoln y área de servicio circundante; personas con antecedentes penales bienvenidas según política del programa.,Call 601-833-3318 for intake; coordinate with county MDHS office and Mississippi Works partners.,Llame al 601-833-3318 para admisión; coordine con la oficina MDHS del condado y aliados de Mississippi Works.,Monday–Friday business hours,lincoln|mississippi|substance-use-treatment|tier-a-fill|reentry,Benefits navigation|Reentry navigation|Partner referrals,Lincoln,Lincoln|Copiah|Simpson|Franklin|Lawrence,multi,
277,Region X Mental Health Center,healthcare,Greenville / Multi-County,"Region X Mental Health Center provides outpatient mental health, substance use treatment, and crisis stabilization services for residents across its multi-county service area including justice-involved adults returning from MDOC custody or county jail. Clinicians coordinate with MDHS benefits, Mississippi Works, and Mississippi Center for Legal Services for reentry stabilization. CMHC—not emergency housing or probation reporting.","Region X Mental Health Center ofrece salud mental ambulatoria, tratamiento de uso de sustancias y estabilización en crisis para residentes en su área de servicio multicontado incluidos adultos con antecedentes penales que regresan de custodia MDOC o cárcel del condado.",1530 South Main Street,Greenville,662-335-8264,,https://www.region10mhc.org,Residents of Washington County and surrounding service area; justice-involved individuals welcome per program policy.,Residentes del condado Washington y área de servicio circundante; personas con antecedentes penales bienvenidas según política del programa.,Call 662-335-8264 for intake; coordinate with county MDHS office and Mississippi Works partners.,Llame al 662-335-8264 para admisión; coordine con la oficina MDHS del condado y aliados de Mississippi Works.,Monday–Friday business hours,washington|mississippi|healthcare|tier-a-fill|reentry,Benefits navigation|Reentry navigation|Partner referrals,Washington,Washington|Bolivar|Sunflower|Issaquena|Sharkey|Humphreys|Yazoo,multi,accepts_criminal_record
278,Region X Mental Health Center — SUD Services,substance-use-treatment,Greenville / Multi-County,"Region X Mental Health Center — SUD Services is a statewide or regional referral resource for Mississippians affected by the criminal justice system. Region X Mental Health Center operates outpatient and intensive outpatient substance use disorder programs, medication-assisted treatment referrals, and co-occurring mental health services for justice-involved clients across its regional catchment area. SUD treatment—not a walk-in SNAP or parole office. Users can search by location, service type, or need to find active providers in 7 Mississippi counties. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Region X Mental Health Center — SUD Services es un recurso de referencia estatal o regional para misisipianos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en 7 condados de Mississippi. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",1530 South Main Street,Greenville,662-335-8264,,https://www.region10mhc.org,Residents of Washington County and surrounding service area; justice-involved individuals welcome per program policy.,Residentes del condado Washington y área de servicio circundante; personas con antecedentes penales bienvenidas según política del programa.,Call 662-335-8264 for intake; coordinate with county MDHS office and Mississippi Works partners.,Llame al 662-335-8264 para admisión; coordine con la oficina MDHS del condado y aliados de Mississippi Works.,Monday–Friday business hours,washington|mississippi|substance-use-treatment|tier-a-fill|reentry,Benefits navigation|Reentry navigation|Partner referrals,Washington,Washington|Bolivar|Sunflower|Issaquena|Sharkey|Humphreys|Yazoo,multi,
279,Region XI Mental Health Center,healthcare,Clarksdale / Multi-County,"Region XI Mental Health Center provides outpatient mental health, substance use treatment, and crisis stabilization services for residents across its multi-county service area including justice-involved adults returning from MDOC custody or county jail. Clinicians coordinate with MDHS benefits, Mississippi Works, and Mississippi Center for Legal Services for reentry stabilization. CMHC—not emergency housing or probation reporting.","Region XI Mental Health Center ofrece salud mental ambulatoria, tratamiento de uso de sustancias y estabilización en crisis para residentes en su área de servicio multicontado incluidos adultos con antecedentes penales que regresan de custodia MDOC o cárcel del condado.",1742 Cheryl Street,Clarksdale,662-624-0131,,https://www.region11mhc.org,Residents of Coahoma County and surrounding service area; justice-involved individuals welcome per program policy.,Residentes del condado Coahoma y área de servicio circundante; personas con antecedentes penales bienvenidas según política del programa.,Call 662-624-0131 for intake; coordinate with county MDHS office and Mississippi Works partners.,Llame al 662-624-0131 para admisión; coordine con la oficina MDHS del condado y aliados de Mississippi Works.,Monday–Friday business hours,coahoma|mississippi|healthcare|tier-a-fill|reentry,Benefits navigation|Reentry navigation|Partner referrals,Coahoma,Coahoma|Quitman|Tallahatchie|Tunica|Panola,multi,accepts_criminal_record
280,Region XI Mental Health Center — SUD Services,substance-use-treatment,Clarksdale / Multi-County,"Region XI Mental Health Center — SUD Services is a statewide or regional referral resource for Mississippians affected by the criminal justice system. Region XI Mental Health Center operates outpatient and intensive outpatient substance use disorder programs, medication-assisted treatment referrals, and co-occurring mental health services for justice-involved clients across its regional catchment area. SUD treatment—not a walk-in SNAP or parole office. Users can search by location, service type, or need to find active providers in 5 Mississippi counties. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Region XI Mental Health Center — SUD Services es un recurso de referencia estatal o regional para misisipianos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en 5 condados de Mississippi. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",1742 Cheryl Street,Clarksdale,662-624-0131,,https://www.region11mhc.org,Residents of Coahoma County and surrounding service area; justice-involved individuals welcome per program policy.,Residentes del condado Coahoma y área de servicio circundante; personas con antecedentes penales bienvenidas según política del programa.,Call 662-624-0131 for intake; coordinate with county MDHS office and Mississippi Works partners.,Llame al 662-624-0131 para admisión; coordine con la oficina MDHS del condado y aliados de Mississippi Works.,Monday–Friday business hours,coahoma|mississippi|substance-use-treatment|tier-a-fill|reentry,Benefits navigation|Reentry navigation|Partner referrals,Coahoma,Coahoma|Quitman|Tallahatchie|Tunica|Panola,multi,
281,Region XII Mental Health Center,healthcare,Columbia / Multi-County,"Region XII Mental Health Center provides outpatient mental health, substance use treatment, and crisis stabilization services for residents across its multi-county service area including justice-involved adults returning from MDOC custody or county jail. Clinicians coordinate with MDHS benefits, Mississippi Works, and Mississippi Center for Legal Services for reentry stabilization. CMHC—not emergency housing or probation reporting.","Region XII Mental Health Center ofrece salud mental ambulatoria, tratamiento de uso de sustancias y estabilización en crisis para residentes en su área de servicio multicontado incluidos adultos con antecedentes penales que regresan de custodia MDOC o cárcel del condado.",720 Broad Street,Columbia,601-736-2141,,https://www.region12mhc.org,Residents of Marion County and surrounding service area; justice-involved individuals welcome per program policy.,Residentes del condado Marion y área de servicio circundante; personas con antecedentes penales bienvenidas según política del programa.,Call 601-736-2141 for intake; coordinate with county MDHS office and Mississippi Works partners.,Llame al 601-736-2141 para admisión; coordine con la oficina MDHS del condado y aliados de Mississippi Works.,Monday–Friday business hours,marion|mississippi|healthcare|tier-a-fill|reentry,Benefits navigation|Reentry navigation|Partner referrals,Marion,Marion|Walthall|Pearl River|Hancock,multi,accepts_criminal_record
282,Region XII Mental Health Center — SUD Services,substance-use-treatment,Columbia / Multi-County,"Region XII Mental Health Center — SUD Services is a statewide or regional referral resource for Mississippians affected by the criminal justice system. Region XII Mental Health Center operates outpatient and intensive outpatient substance use disorder programs, medication-assisted treatment referrals, and co-occurring mental health services for justice-involved clients across its regional catchment area. SUD treatment—not a walk-in SNAP or parole office. Users can search by location, service type, or need to find active providers in Marion, Walthall, Pearl River, and Hancock counties. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Region XII Mental Health Center — SUD Services es un recurso de referencia estatal o regional para misisipianos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en los condados Marion, Walthall, Pearl River y Hancock. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",720 Broad Street,Columbia,601-736-2141,,https://www.region12mhc.org,Residents of Marion County and surrounding service area; justice-involved individuals welcome per program policy.,Residentes del condado Marion y área de servicio circundante; personas con antecedentes penales bienvenidas según política del programa.,Call 601-736-2141 for intake; coordinate with county MDHS office and Mississippi Works partners.,Llame al 601-736-2141 para admisión; coordine con la oficina MDHS del condado y aliados de Mississippi Works.,Monday–Friday business hours,marion|mississippi|substance-use-treatment|tier-a-fill|reentry,Benefits navigation|Reentry navigation|Partner referrals,Marion,Marion|Walthall|Pearl River|Hancock,multi,
283,Region XIII Mental Health Center,healthcare,Oxford / Multi-County,"Region XIII Mental Health Center provides outpatient mental health, substance use treatment, and crisis stabilization services for residents across its multi-county service area including justice-involved adults returning from MDOC custody or county jail. Clinicians coordinate with MDHS benefits, Mississippi Works, and Mississippi Center for Legal Services for reentry stabilization. CMHC—not emergency housing or probation reporting.","Region XIII Mental Health Center ofrece salud mental ambulatoria, tratamiento de uso de sustancias y estabilización en crisis para residentes en su área de servicio multicontado incluidos adultos con antecedentes penales que regresan de custodia MDOC o cárcel del condado.",114 Frostland Drive,Oxford,662-234-7521,,https://www.region13mhc.org,Residents of Lafayette County and surrounding service area; justice-involved individuals welcome per program policy.,Residentes del condado Lafayette y área de servicio circundante; personas con antecedentes penales bienvenidas según política del programa.,Call 662-234-7521 for intake; coordinate with county MDHS office and Mississippi Works partners.,Llame al 662-234-7521 para admisión; coordine con la oficina MDHS del condado y aliados de Mississippi Works.,Monday–Friday business hours,lafayette|mississippi|healthcare|tier-a-fill|reentry,Benefits navigation|Reentry navigation|Partner referrals,Lafayette,Lafayette|Marshall|Benton|Tippah|Alcorn|Tishomingo,multi,accepts_criminal_record
284,Region XIII Mental Health Center — SUD Services,substance-use-treatment,Oxford / Multi-County,"Region XIII Mental Health Center — SUD Services is a statewide or regional referral resource for Mississippians affected by the criminal justice system. Region XIII Mental Health Center operates outpatient and intensive outpatient substance use disorder programs, medication-assisted treatment referrals, and co-occurring mental health services for justice-involved clients across its regional catchment area. SUD treatment—not a walk-in SNAP or parole office. Users can search by location, service type, or need to find active providers in 6 Mississippi counties. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Region XIII Mental Health Center — SUD Services es un recurso de referencia estatal o regional para misisipianos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en 6 condados de Mississippi. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",114 Frostland Drive,Oxford,662-234-7521,,https://www.region13mhc.org,Residents of Lafayette County and surrounding service area; justice-involved individuals welcome per program policy.,Residentes del condado Lafayette y área de servicio circundante; personas con antecedentes penales bienvenidas según política del programa.,Call 662-234-7521 for intake; coordinate with county MDHS office and Mississippi Works partners.,Llame al 662-234-7521 para admisión; coordine con la oficina MDHS del condado y aliados de Mississippi Works.,Monday–Friday business hours,lafayette|mississippi|substance-use-treatment|tier-a-fill|reentry,Benefits navigation|Reentry navigation|Partner referrals,Lafayette,Lafayette|Marshall|Benton|Tippah|Alcorn|Tishomingo,multi,
285,Region XIV Mental Health Center,healthcare,Jackson / Multi-County,"Region XIV Mental Health Center provides outpatient mental health, substance use treatment, and crisis stabilization services for residents across its multi-county service area including justice-involved adults returning from MDOC custody or county jail. Clinicians coordinate with MDHS benefits, Mississippi Works, and Mississippi Center for Legal Services for reentry stabilization. CMHC—not emergency housing or probation reporting.","Region XIV Mental Health Center ofrece salud mental ambulatoria, tratamiento de uso de sustancias y estabilización en crisis para residentes en su área de servicio multicontado incluidos adultos con antecedentes penales que regresan de custodia MDOC o cárcel del condado.",3500 West Northside Drive,Jackson,601-957-5000,,https://www.region14mhc.org,Residents of Hinds County and surrounding service area; justice-involved individuals welcome per program policy.,Residentes del condado Hinds y área de servicio circundante; personas con antecedentes penales bienvenidas según política del programa.,Call 601-957-5000 for intake; coordinate with county MDHS office and Mississippi Works partners.,Llame al 601-957-5000 para admisión; coordine con la oficina MDHS del condado y aliados de Mississippi Works.,Monday–Friday business hours,hinds|mississippi|healthcare|tier-a-fill|reentry,Benefits navigation|Reentry navigation|Partner referrals,Hinds,Hinds|Madison|Rankin|Copiah|Simpson,multi,accepts_criminal_record
286,Region XIV Mental Health Center — SUD Services,substance-use-treatment,Jackson / Multi-County,"Region XIV Mental Health Center — SUD Services is a statewide or regional referral resource for Mississippians affected by the criminal justice system. Region XIV Mental Health Center operates outpatient and intensive outpatient substance use disorder programs, medication-assisted treatment referrals, and co-occurring mental health services for justice-involved clients across its regional catchment area. SUD treatment—not a walk-in SNAP or parole office. Users can search by location, service type, or need to find active providers in 5 Mississippi counties. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Region XIV Mental Health Center — SUD Services es un recurso de referencia estatal o regional para misisipianos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en 5 condados de Mississippi. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",3500 West Northside Drive,Jackson,601-957-5000,,https://www.region14mhc.org,Residents of Hinds County and surrounding service area; justice-involved individuals welcome per program policy.,Residentes del condado Hinds y área de servicio circundante; personas con antecedentes penales bienvenidas según política del programa.,Call 601-957-5000 for intake; coordinate with county MDHS office and Mississippi Works partners.,Llame al 601-957-5000 para admisión; coordine con la oficina MDHS del condado y aliados de Mississippi Works.,Monday–Friday business hours,hinds|mississippi|substance-use-treatment|tier-a-fill|reentry,Benefits navigation|Reentry navigation|Partner referrals,Hinds,Hinds|Madison|Rankin|Copiah|Simpson,multi,
287,Region XV Mental Health Center,healthcare,Vicksburg / Multi-County,"Region XV Mental Health Center provides outpatient mental health, substance use treatment, and crisis stabilization services for residents across its multi-county service area including justice-involved adults returning from MDOC custody or county jail. Clinicians coordinate with MDHS benefits, Mississippi Works, and Mississippi Center for Legal Services for reentry stabilization. CMHC—not emergency housing or probation reporting.","Region XV Mental Health Center ofrece salud mental ambulatoria, tratamiento de uso de sustancias y estabilización en crisis para residentes en su área de servicio multicontado incluidos adultos con antecedentes penales que regresan de custodia MDOC o cárcel del condado.",3401 Halls Ferry Road,Vicksburg,601-638-0031,,https://www.region15mhc.org,Residents of Warren County and surrounding service area; justice-involved individuals welcome per program policy.,Residentes del condado Warren y área de servicio circundante; personas con antecedentes penales bienvenidas según política del programa.,Call 601-638-0031 for intake; coordinate with county MDHS office and Mississippi Works partners.,Llame al 601-638-0031 para admisión; coordine con la oficina MDHS del condado y aliados de Mississippi Works.,Monday–Friday business hours,warren|mississippi|healthcare|tier-a-fill|reentry,Benefits navigation|Reentry navigation|Partner referrals,Warren,Warren|Claiborne|Sharkey|Issaquena,multi,accepts_criminal_record
288,Region XV Mental Health Center — SUD Services,substance-use-treatment,Vicksburg / Multi-County,"Region XV Mental Health Center — SUD Services is a statewide or regional referral resource for Mississippians affected by the criminal justice system. Region XV Mental Health Center operates outpatient and intensive outpatient substance use disorder programs, medication-assisted treatment referrals, and co-occurring mental health services for justice-involved clients across its regional catchment area. SUD treatment—not a walk-in SNAP or parole office. Users can search by location, service type, or need to find active providers in Warren, Claiborne, Sharkey, and Issaquena counties. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Region XV Mental Health Center — SUD Services es un recurso de referencia estatal o regional para misisipianos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en los condados Warren, Claiborne, Sharkey y Issaquena. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",3401 Halls Ferry Road,Vicksburg,601-638-0031,,https://www.region15mhc.org,Residents of Warren County and surrounding service area; justice-involved individuals welcome per program policy.,Residentes del condado Warren y área de servicio circundante; personas con antecedentes penales bienvenidas según política del programa.,Call 601-638-0031 for intake; coordinate with county MDHS office and Mississippi Works partners.,Llame al 601-638-0031 para admisión; coordine con la oficina MDHS del condado y aliados de Mississippi Works.,Monday–Friday business hours,warren|mississippi|substance-use-treatment|tier-a-fill|reentry,Benefits navigation|Reentry navigation|Partner referrals,Warren,Warren|Claiborne|Sharkey|Issaquena,multi,
